#scalar perturbations for mode k = 1.000000000000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]           22:delta_pacdm           23:theta_pacdm           24:delta_pacdr           25:theta_pacdr        
       7.358444688146e+02       3.828918259133e-03      -1.607365494390e+00       1.666639619572e-04       1.475416548106e-02       6.448013794871e-04       5.232659931876e-05       1.327946978542e-04      -1.207117532937e+00       1.764621214463e-04       5.904672311881e-01       6.204638633566e-01      -1.606621279839e+00       1.648608338433e-04       1.747627623030e-02      -1.207228316668e+00       1.765750060617e-04      -1.027527203004e-01      -1.073090922991e-05       1.559007927694e-02       2.964295500051e-01      -1.206834398732e+00       1.756290979213e-04      -1.608895088642e+00       1.722461839772e-04 
       7.435062739639e+02       3.891422204139e-03      -1.610172085941e+00       1.679931731618e-04       1.508911633020e-02       6.455244768306e-04       5.329122901347e-05       1.330766981684e-04      -1.209298785706e+00       1.781154097853e-04       5.905458973088e-01       6.201895633243e-01      -1.609409348069e+00       1.661698880675e-04       1.780548732106e-02      -1.209410428480e+00       1.782267711667e-04      -1.044749745544e-01      -1.101616235018e-05       1.583090703735e-02       2.954119901742e-01      -1.209009321539e+00       1.772960330286e-04      -1.611759269765e+00       1.736860360361e-04 
       7.513005289583e+02       3.955485144369e-03      -1.613030792398e+00       1.693378331415e-04       1.543242407565e-02       6.462316753449e-04       5.427301605253e-05       1.333604395011e-04      -1.211523016501e+00       1.797961869551e-04       5.906240944020e-01       6.199130956732e-01      -1.612249000161e+00       1.674941313781e-04       1.814285380802e-02      -1.211635521324e+00       1.799060324109e-04      -1.062345463091e-01      -1.131002821703e-05       1.607531734152e-02       2.943619361186e-01      -1.211227218911e+00       1.789903532828e-04      -1.614677734052e+00       1.751457605000e-04 
       7.590947839527e+02       4.020030683112e-03      -1.615892659297e+00       1.706748042544e-04       1.577829883417e-02       6.469108006878e-04       5.525522884632e-05       1.336411330882e-04      -1.213752262866e+00       1.814758149633e-04       5.907005505105e-01       6.196393214761e-01      -1.615091600988e+00       1.688107764298e-04       1.848268502849e-02      -1.213865618053e+00       1.815841773979e-04      -1.080015946818e-01      -1.160756335099e-05       1.631906605922e-02       2.932969712241e-01      -1.213450236116e+00       1.806831985244e-04      -1.617600567818e+00       1.766003382441e-04 
       7.668890389470e+02       4.085058832683e-03      -1.618757832557e+00       1.720040776170e-04       1.612671879145e-02       6.475624027862e-04       5.623780791306e-05       1.339188879075e-04      -1.215986685395e+00       1.831543316252e-04       5.907752213191e-01       6.193681842752e-01      -1.617937297416e+00       1.701198154229e-04       1.882496002865e-02      -1.216100879511e+00       1.832612429527e-04      -1.097759904635e-01      -1.190872208506e-05       1.656207744111e-02       2.922172238855e-01      -1.215678531232e+00       1.823746097619e-04      -1.620527943549e+00       1.780497965920e-04 
       7.746832939414e+02       4.150569603446e-03      -1.621626193472e+00       1.733256066761e-04       1.647766203489e-02       6.481870101954e-04       5.722069473311e-05       1.341938084674e-04      -1.218226246576e+00       1.848317367059e-04       5.908481329921e-01       6.190996936636e-01      -1.620785971698e+00       1.714212028844e-04       1.916965773940e-02      -1.218341268432e+00       1.849372278875e-04      -1.115576066342e-01      -1.221345693996e-05       1.680427607682e-02       2.911228297106e-01      -1.217912064255e+00       1.840645852581e-04      -1.623459769490e+00       1.794941336097e-04 
       7.824775489357e+02       4.216563006682e-03      -1.624497692094e+00       1.746393532538e-04       1.683110656898e-02       6.487851312779e-04       5.820383171133e-05       1.344659950447e-04      -1.220470960823e+00       1.865080379659e-04       5.909192989520e-01       6.188338419615e-01      -1.623637574855e+00       1.727149017127e-04       1.951675699295e-02      -1.220586799467e+00       1.866121390462e-04      -1.133463207317e-01      -1.252171891334e-05       1.704558732048e-02       2.900139313938e-01      -1.220150847116e+00       1.857531448185e-04      -1.626396023040e+00       1.809333256711e-04 
       7.902718039301e+02       4.283039053273e-03      -1.627372305443e+00       1.759452821270e-04       1.718703031245e-02       6.493572553008e-04       5.918716214170e-05       1.347355439071e-04      -1.222720863135e+00       1.881832457413e-04       5.909887295575e-01       6.185706146593e-01      -1.626492084888e+00       1.740008777565e-04       1.986623652108e-02      -1.222837507847e+00       1.882859858833e-04      -1.151420136938e-01      -1.283345738320e-05       1.728593715666e-02       2.888906786526e-01      -1.222394912435e+00       1.874403216639e-04      -1.629336708674e+00       1.823673275444e-04 
       7.980660589244e+02       4.349997752690e-03      -1.630249981922e+00       1.772433541266e-04       1.754541108370e-02       6.499038534580e-04       6.017063017386e-05       1.350025475198e-04      -1.224975967399e+00       1.898573660448e-04       5.910564453460e-01       6.183100042973e-01      -1.629349451193e+00       1.752790929145e-04       2.021807494150e-02      -1.225093407683e+00       1.899587735625e-04      -1.169445688050e-01      -1.314862001771e-05       1.752525207389e-02       2.877532281540e-01      -1.224644271889e+00       1.891261343106e-04      -1.632281802178e+00       1.837961104900e-04 
       8.058603139188e+02       4.417439118064e-03      -1.633130673145e+00       1.785335304148e-04       1.790622659501e-02       6.504253798210e-04       6.115418078166e-05       1.352670947385e-04      -1.227236290266e+00       1.915304048429e-04       5.911224697360e-01       6.180520025018e-01      -1.632209626385e+00       1.765495094122e-04       2.057225075311e-02      -1.227354515841e+00       1.916305072328e-04      -1.187538759648e-01      -1.346715330797e-05       1.776345977274e-02       2.866017433315e-01      -1.226898939986e+00       1.908105848302e-04      -1.635231282718e+00       1.852196797943e-04 
       8.140405242251e+02       4.488739156343e-03      -1.636157172374e+00       1.798790549954e-04       1.828750303432e-02       6.509462448200e-04       6.218646430119e-05       1.355421932873e-04      -1.229614150351e+00       1.932851277527e-04       5.911899784644e-01       6.177840280728e-01      -1.635214373384e+00       1.778744012745e-04       2.094645485644e-02      -1.229733189280e+00       1.933838890999e-04      -1.206599165778e-01      -1.380502408846e-05       1.801219323131e-02       2.853783316421e-01      -1.229270959774e+00       1.925769877664e-04      -1.638331484050e+00       1.867081150286e-04 
       8.222207345314e+02       4.560570869824e-03      -1.639186923573e+00       1.812157987830e-04       1.867141066139e-02       6.514404636307e-04       6.321871725993e-05       1.358147751147e-04      -1.231997827813e+00       1.950386754806e-04       5.912556744579e-01       6.175188975800e-01      -1.638222147906e+00       1.791906216286e-04       2.132318465469e-02      -1.232117669244e+00       1.951361243292e-04      -1.225731544894e-01      -1.414648122341e-05       1.825954605958e-02       2.841398534340e-01      -1.231648891303e+00       1.943419268537e-04      -1.641436512336e+00       1.881907585570e-04 
       8.304009448377e+02       4.632934266035e-03      -1.642219874140e+00       1.825437160628e-04       1.905792337507e-02       6.519085064015e-04       6.425087876876e-05       1.360849313434e-04      -1.234387345626e+00       1.967910527692e-04       5.913195906569e-01       6.172566001700e-01      -1.641232898551e+00       1.804981259723e-04       2.170241491667e-02      -1.234507978935e+00       1.968872168205e-04      -1.244934694327e-01      -1.449145696689e-05       1.850543675308e-02       2.828865212596e-01      -1.234032755233e+00       1.961054237575e-04      -1.644546347652e+00       1.896675668573e-04 
       8.385811551440e+02       4.705829361692e-03      -1.645256035787e+00       1.838627699772e-04       1.944701496116e-02       6.523508265085e-04       6.528288880154e-05       1.363527495278e-04      -1.236782775407e+00       1.985422727625e-04       5.913817477103e-01       6.169971087983e-01      -1.644246638241e+00       1.817968786541e-04       2.208412028656e-02      -1.236904190195e+00       1.986371789069e-04      -1.264207531867e-01      -1.483988282767e-05       1.874978613632e-02       2.816185552370e-01      -1.236422620996e+00       1.978675005299e-04      -1.647661034426e+00       1.911385209484e-04 
       8.467613654503e+02       4.779256164193e-03      -1.648295337151e+00       1.851729121327e-04       1.983865908593e-02       6.527678614158e-04       6.631468816482e-05       1.366183138281e-04      -1.239184126872e+00       2.002923366135e-04       5.914421871680e-01       6.167404170690e-01      -1.647263296838e+00       1.830868324811e-04       2.246827527835e-02      -1.239306312957e+00       2.003860109609e-04      -1.283548945293e-01      -1.519168778513e-05       1.899251506512e-02       2.803361832052e-01      -1.238818496190e+00       1.996281608971e-04      -1.650780534233e+00       1.926036027429e-04 
       8.549415757566e+02       4.853214689289e-03      -1.651337783659e+00       1.864741047239e-04       2.023282930050e-02       6.531600334536e-04       6.734621846998e-05       1.368817051692e-04      -1.241591467735e+00       2.020412556080e-04       5.915009343695e-01       6.164864992736e-01      -1.650282881007e+00       1.843679508418e-04       2.285485428080e-02      -1.241714415144e+00       2.021337235164e-04      -1.302957935704e-01      -1.554680010702e-05       1.923354671881e-02       2.790396402459e-01      -1.241220446425e+00       2.013874209021e-04      -1.653904885761e+00       1.940627992675e-04 
       8.637205245486e+02       4.933178035191e-03      -1.654606382239e+00       1.878605312039e-04       2.065863015044e-02       6.535537154044e-04       6.845288516426e-05       1.371620463529e-04      -1.244181720736e+00       2.039169170805e-04       5.915621380620e-01       6.162170629253e-01      -1.653526701032e+00       1.857329620714e-04       2.327239567504e-02      -1.244305474333e+00       2.040081176317e-04      -1.323861569215e-01      -1.593149945207e-05       1.949024520353e-02       2.776327104077e-01      -1.243805007175e+00       2.032739081624e-04      -1.657263320983e+00       1.956222164714e-04 
       8.724994733406e+02       5.013753816852e-03      -1.657878584492e+00       1.892365552507e-04       2.108727684800e-02       6.539197180500e-04       6.955910538461e-05       1.374400669015e-04      -1.246779011380e+00       2.057912806922e-04       5.916214637969e-01       6.159507675739e-01      -1.656773874842e+00       1.870877051070e-04       2.369266731480e-02      -1.246903560160e+00       2.058812413976e-04      -1.344840735108e-01      -1.631983031887e-05       1.974480911093e-02       2.762100470852e-01      -1.246396699419e+00       2.051588302897e-04      -1.660627405571e+00       1.971747830154e-04 
       8.812784221327e+02       5.094942046158e-03      -1.661154363843e+00       1.906021255974e-04       2.151873627753e-02       6.542585108757e-04       7.066480984902e-05       1.377158555498e-04      -1.249383399927e+00       2.076643541075e-04       5.916789540401e-01       6.156875893468e-01      -1.660024377444e+00       1.884321301331e-04       2.411563708680e-02      -1.249508733122e+00       2.077531016507e-04      -1.365894314973e-01      -1.671169780471e-05       1.999714788395e-02       2.747719679060e-01      -1.248995581112e+00       2.070422049741e-04      -1.663997154634e+00       1.987204656239e-04 
       8.900573709247e+02       5.176742739861e-03      -1.664433723435e+00       1.919571955425e-04       2.195297517684e-02       6.545705470427e-04       7.176993020567e-05       1.379894975026e-04      -1.251994969433e+00       2.095361489526e-04       5.917346454554e-01       6.154274967986e-01      -1.663278213576e+00       1.897661918901e-04       2.454127272161e-02      -1.252121076509e+00       2.096237092212e-04      -1.387021289593e-01      -1.710700577507e-05       2.024717354069e-02       2.733187991519e-01      -1.251601733088e+00       2.089240486154e-04      -1.667372613233e+00       2.002592455563e-04 
       8.988363197167e+02       5.259155909884e-03      -1.667716636523e+00       1.933017142208e-04       2.238996013704e-02       6.548562642021e-04       7.287439900241e-05       1.382610746012e-04      -1.254613781054e+00       2.114066720865e-04       5.917885821020e-01       6.151704658116e-01      -1.666535358108e+00       1.910898409460e-04       2.496954179413e-02      -1.254740651697e+00       2.114930702029e-04      -1.408220662438e-01      -1.750565596664e-05       2.049479956157e-02       2.718508756264e-01      -1.254215214312e+00       2.108043730782e-04      -1.670753796869e+00       2.017910984051e-04 
       9.076152685087e+02       5.342181571715e-03      -1.671003114284e+00       1.946356365424e-04       2.282965760749e-02       6.551160852517e-04       7.397814965788e-05       1.385306654772e-04      -1.257239924887e+00       2.132759355404e-04       5.918407995261e-01       6.149164626501e-01      -1.669795823846e+00       1.924030336350e-04       2.540041172928e-02      -1.257367549003e+00       2.133611958901e-04      -1.429491525072e-01      -1.790754893043e-05       2.073994197214e-02       2.703685401924e-01      -1.256836112746e+00       2.126831995324e-04      -1.674140759254e+00       2.033159957314e-04 
       9.184147129096e+02       5.445155966174e-03      -1.675050873841e+00       1.962619607308e-04       2.337422349795e-02       6.554007853536e-04       7.533484900526e-05       1.388596901460e-04      -1.260480662187e+00       2.155737015428e-04       5.919027327205e-01       6.146081070829e-01      -1.673811253120e+00       1.940040513322e-04       2.593396668708e-02      -1.260609199654e+00       2.156575946715e-04      -1.455754711804e-01      -1.840623710605e-05       2.103797659930e-02       2.685257913955e-01      -1.260070510980e+00       2.149924197348e-04      -1.678315230357e+00       2.051822574428e-04 
       9.292141573106e+02       5.549057276332e-03      -1.679104051464e+00       1.978720975831e-04       2.392278017331e-02       6.556476488830e-04       7.669024149640e-05       1.391859579064e-04      -1.263732791458e+00       2.178695986086e-04       5.919621880664e-01       6.143042223554e-01      -1.677831737621e+00       1.955890982913e-04       2.647134672844e-02      -1.263862227697e+00       2.179521590822e-04      -1.482123308564e-01      -1.890948855308e-05       2.133198102276e-02       2.666624328245e-01      -1.263316423089e+00       2.172994434561e-04      -1.682498614442e+00       2.070378864475e-04 
       9.400136017115e+02       5.653885526235e-03      -1.683162628900e+00       1.994659600021e-04       2.447526431846e-02       6.558573806376e-04       7.804420824441e-05       1.395095970709e-04      -1.266996454195e+00       2.201636422109e-04       5.920192413040e-01       6.140047546004e-01      -1.681857262234e+00       1.971580900076e-04       2.701249031185e-02      -1.267126774997e+00       2.202449033870e-04      -1.508595957380e-01      -1.941710926069e-05       2.162181234138e-02       2.647791488663e-01      -1.266573987083e+00       2.196042915473e-04      -1.686690973530e+00       2.088828445343e-04 
       9.508130461124e+02       5.759640739493e-03      -1.687226598755e+00       2.010434634466e-04       2.503161230357e-02       6.560306582541e-04       7.939663209833e-05       1.398307299544e-04      -1.270271801140e+00       2.224558489928e-04       5.920739648990e-01       6.137096469300e-01      -1.685887822739e+00       1.987109445106e-04       2.755733556829e-02      -1.270402992646e+00       2.225358430747e-04      -1.535171430658e-01      -1.992890257072e-05       2.190733302729e-02       2.628766390280e-01      -1.269843350285e+00       2.219069895744e-04      -1.690892381158e+00       2.107170865391e-04 
       9.616124905134e+02       5.866322942252e-03      -1.691295994430e+00       2.026045306907e-04       2.559176019684e-02       6.561681337149e-04       8.074739758282e-05       1.401494731826e-04      -1.273559014713e+00       2.247462415248e-04       5.921264206121e-01       6.134188319664e-01      -1.689923455750e+00       2.002475871228e-04       2.810582031536e-02      -1.273691063410e+00       2.248249996126e-04      -1.561848652449e-01      -2.044466976605e-05       2.218841141183e-02       2.609556168515e-01      -1.273124691817e+00       2.242075792782e-04      -1.695102952152e+00       2.125405507600e-04 
       9.724119349143e+02       5.973932161130e-03      -1.695370847887e+00       2.041490857566e-04       2.615564377527e-02       6.562704347964e-04       8.209639083970e-05       1.404659379879e-04      -1.276858277330e+00       2.270348422351e-04       5.921766694976e-01       6.131322424129e-01      -1.693964196477e+00       2.017679443919e-04       2.865788206935e-02      -1.276991170031e+00       2.271123943740e-04      -1.588626679683e-01      -2.096421011225e-05       2.246492154590e-02       2.590168088932e-01      -1.276418190982e+00       2.265060992011e-04      -1.699322800161e+00       2.143531808955e-04 
       9.832113793153e+02       6.082468417084e-03      -1.699451136108e+00       2.056770455497e-04       2.672319852044e-02       6.563381664227e-04       8.344349957286e-05       1.407802304877e-04      -1.280169731221e+00       2.293216650440e-04       5.922247843679e-01       6.128498244331e-01      -1.698010025186e+00       2.032719357265e-04       2.921345804216e-02      -1.280303455062e+00       2.293980402701e-04      -1.615504652821e-01      -2.148732045605e-05       2.273674258813e-02       2.570609537559e-01      -1.279723987052e+00       2.288025675914e-04      -1.703551984183e+00       2.161549363868e-04 
       9.959258929325e+02       6.211439679837e-03      -1.704261963174e+00       2.074545847571e-04       2.739601534948e-02       6.563743911912e-04       8.502692583573e-05       1.411476094715e-04      -1.284084260713e+00       2.320117581277e-04       5.922787823171e-01       6.125225871405e-01      -1.702779842054e+00       2.050215534522e-04       2.987197307375e-02      -1.284218947007e+00       2.320867836461e-04      -1.647276065091e-01      -2.210749258455e-05       2.305060062516e-02       2.547374343191e-01      -1.283631986874e+00       2.315036741360e-04      -1.708543223229e+00       2.182622062158e-04 
       1.008640406550e+03       6.341695988706e-03      -1.709080355160e+00       2.092088929590e-04       2.807372468532e-02       6.563644223435e-04       8.660740825563e-05       1.415122746113e-04      -1.288016198799e+00       2.346994447060e-04       5.923300103510e-01       6.122009429477e-01      -1.707556753250e+00       2.067482655012e-04       3.053516825164e-02      -1.288151830624e+00       2.347731579234e-04      -1.679184100931e-01      -2.273199426394e-05       2.335762414343e-02       2.523925648814e-01      -1.287557533074e+00       2.342020202363e-04      -1.713547684904e+00       2.203542681676e-04 
       1.021354920167e+03       6.473237381938e-03      -1.713906339474e+00       2.109398525273e-04       2.875621972795e-02       6.563091387095e-04       8.818477134546e-05       1.418743745780e-04      -1.291965831770e+00       2.373847580265e-04       5.923785625466e-01       6.118847862946e-01      -1.712340791731e+00       2.084519582053e-04       3.120293956356e-02      -1.292102392672e+00       2.374571949202e-04      -1.711228039372e-01      -2.336048787339e-05       2.365764811035e-02       2.500276016704e-01      -1.291500907553e+00       2.368976625692e-04      -1.718565532956e+00       2.224310295995e-04 
       1.034069433784e+03       6.606063897460e-03      -1.718739926925e+00       2.126473464595e-04       2.944339316259e-02       6.562093844624e-04       8.975884223425e-05       1.422340501156e-04      -1.295933435371e+00       2.400677292693e-04       5.924245333274e-01       6.115740152754e-01      -1.717131973922e+00       2.101325184760e-04       3.187518247311e-02      -1.296070909342e+00       2.401389244570e-04      -1.743407379476e-01      -2.399263451877e-05       2.395051912249e-02       2.476438145060e-01      -1.295462381942e+00       2.395906476295e-04      -1.723596914983e+00       2.244924119197e-04 
       1.046783947402e+03       6.740175572879e-03      -1.723581108382e+00       2.143312578371e-04       3.013513716323e-02       6.560659712091e-04       9.132945057846e-05       1.425914344720e-04      -1.299919272255e+00       2.427483869993e-04       5.924680180957e-01       6.112685324727e-01      -1.721930296372e+00       2.117898332623e-04       3.255179192514e-02      -1.300057643722e+00       2.428183738047e-04      -1.775721833370e-01      -2.462809461938e-05       2.423609546982e-02       2.452424842239e-01      -1.299442214959e+00       2.422810089787e-04      -1.728641959322e+00       2.265383551427e-04 
       1.059498461019e+03       6.875572444662e-03      -1.728429874010e+00       2.159914728270e-04       3.083134340184e-02       6.558796799201e-04       9.289642847902e-05       1.429466537981e-04      -1.303923606383e+00       2.454267601623e-04       5.925091081961e-01       6.109682401566e-01      -1.726735754993e+00       2.134237925518e-04       3.323266235646e-02      -1.304062860187e+00       2.454955706767e-04      -1.808171312907e-01      -2.526652839268e-05       2.451424708085e-02       2.428249001153e-01      -1.303440666696e+00       2.449687837895e-04      -1.733700794529e+00       2.285687925765e-04 
       1.072212974636e+03       7.012254548336e-03      -1.733286226813e+00       2.176278830031e-04       3.153190306738e-02       6.556512627249e-04       9.445961040399e-05       1.432998275190e-04      -1.307946713142e+00       2.481028803998e-04       5.925478874491e-01       6.106730369169e-01      -1.731548358602e+00       2.150342916917e-04       3.391768771628e-02      -1.308086834525e+00       2.481705455407e-04      -1.840755923851e-01      -2.590759644240e-05       2.478485555717e-02       2.403923573608e-01      -1.307458008796e+00       2.476540233247e-04      -1.738773562715e+00       2.305836357023e-04 
       1.083992552202e+03       7.140032985868e-03      -1.737792237003e+00       2.191226258648e-04       3.218473838481e-02       6.554026799136e-04       9.590431722374e-05       1.436253043263e-04      -1.311690972416e+00       2.505802329503e-04       5.925818256253e-01       6.104039971821e-01      -1.736013447108e+00       2.165053396564e-04       3.455595627102e-02      -1.311831884748e+00       2.506468635559e-04      -1.871065332215e-01      -2.650358099339e-05       2.502874071207e-02       2.381264679565e-01      -1.311197029297e+00       2.501395862033e-04      -1.743485859075e+00       2.324363332047e-04 
       1.095772129768e+03       7.268914649671e-03      -1.742304735694e+00       2.205967606550e-04       3.284112937712e-02       6.551191180598e-04       9.734549756350e-05       1.439492076459e-04      -1.315451782969e+00       2.530557013612e-04       5.926139157196e-01       6.101391640364e-01      -1.740484654328e+00       2.179560815125e-04       3.519761467849e-02      -1.315593474209e+00       2.531213221577e-04      -1.901491365502e-01      -2.710126836849e-05       2.526598377885e-02       2.358498868035e-01      -1.314952696457e+00       2.526230412445e-04      -1.748210321767e+00       2.342755241992e-04 
       1.107551707334e+03       7.398899569286e-03      -1.746823707813e+00       2.220502065909e-04       3.350098846270e-02       6.548011160971e-04       9.878302491862e-05       1.442716184645e-04      -1.319229354676e+00       2.555293099776e-04       5.926442188433e-01       6.098784601704e-01      -1.744961969954e+00       2.193864393670e-04       3.584257754700e-02      -1.319371813072e+00       2.555939448769e-04      -1.932034544105e-01      -2.770039237094e-05       2.549651756668e-02       2.335636461228e-01      -1.318725217575e+00       2.551044182561e-04      -1.752947047424e+00       2.361011579842e-04 
       1.119331284899e+03       7.529987766984e-03      -1.751349104745e+00       2.234828795821e-04       3.416422773509e-02       6.544491959997e-04       1.002167743409e-04       1.445926137041e-04      -1.323023873485e+00       2.580010778213e-04       5.926728006743e-01       6.096218163378e-01      -1.749445350183e+00       2.207963319827e-04       3.649075915991e-02      -1.323167087560e+00       2.580647499553e-04      -1.962695461694e-01      -2.830068785757e-05       2.572028259421e-02       2.312687755431e-01      -1.322514776070e+00       2.575837445537e-04      -1.757696099632e+00       2.379131725492e-04 
       1.131110862465e+03       7.662179273653e-03      -1.755880918687e+00       2.248947055220e-04       3.483075897478e-02       6.540638636570e-04       1.016466224004e-04       1.449122664054e-04      -1.326835557154e+00       2.604710318786e-04       5.926997141382e-01       6.093691527782e-01      -1.753934792065e+00       2.221856880698e-04       3.714207348796e-02      -1.326979515699e+00       2.605337636318e-04      -1.993474894965e-01      -2.890189287783e-05       2.593722864203e-02       2.289663002142e-01      -1.326321587262e+00       2.600610561995e-04      -1.762457583144e+00       2.397115120939e-04 
       1.142890440031e+03       7.795474115187e-03      -1.760419111281e+00       2.262856076937e-04       3.550049366223e-02       6.536456096772e-04       1.030724471486e-04       1.452306458951e-04      -1.330664601703e+00       2.629391945013e-04       5.927250161714e-01       6.091203970704e-01      -1.758430262143e+00       2.235544336914e-04       3.779643420292e-02      -1.330809293770e+00       2.630010075418e-04      -2.024373698272e-01      -2.950374743390e-05       2.614731320705e-02       2.266572394794e-01      -1.330145844848e+00       2.625363831324e-04      -1.767231572410e+00       2.414961191816e-04 
       1.154670017597e+03       7.929872314116e-03      -1.764963623943e+00       2.276555084701e-04       3.617334298186e-02       6.531949101494e-04       1.044941280853e-04       1.455478179465e-04      -1.334511189138e+00       2.654055851028e-04       5.927487653453e-01       6.088754815525e-01      -1.762931706773e+00       2.249024939633e-04       3.845375468204e-02      -1.334656604029e+00       2.654665004112e-04      -2.055392812193e-01      -3.010599400344e-05       2.635050158136e-02       2.243426053286e-01      -1.333987728605e+00       2.650097509708e-04      -1.772018121920e+00       2.432669363050e-04 
       1.169465544081e+03       8.100244063126e-03      -1.770680586444e+00       2.293462858620e-04       3.702273911008e-02       6.525835570688e-04       1.062737508121e-04       1.459445810566e-04      -1.339367796593e+00       2.685009793533e-04       5.927764694029e-01       6.085731849794e-01      -1.768594092584e+00       2.265662909201e-04       3.928343004411e-02      -1.339514104590e+00       2.685607957961e-04      -2.094525963972e-01      -3.086260078551e-05       2.659590272404e-02       2.214289955447e-01      -1.338838542772e+00       2.681136532555e-04      -1.778048106081e+00       2.454715227071e-04 
       1.184261070565e+03       8.272356581969e-03      -1.776407358734e+00       2.310036801492e-04       3.787673117270e-02       6.519226326480e-04       1.080464155453e-04       1.463396537970e-04      -1.344252770101e+00       2.715936605138e-04       5.928019027348e-01       6.082766923413e-01      -1.774265760935e+00       2.281972129129e-04       4.011746483582e-02      -1.344399955175e+00       2.716524089045e-04      -2.133852966009e-01      -3.161893030257e-05       2.683034858969e-02       2.185101388792e-01      -1.343717846843e+00       2.712145692245e-04      -1.784098148878e+00       2.476541633695e-04 
       1.199056597048e+03       8.446209919992e-03      -1.782143821949e+00       2.326275560095e-04       3.873514133787e-02       6.512129932011e-04       1.098118927597e-04       1.467331448323e-04      -1.349166475622e+00       2.746836718869e-04       5.928251614959e-01       6.079858683788e-01      -1.779946603037e+00       2.297951298020e-04       4.095568558733e-02      -1.349314522192e+00       2.747413818529e-04      -2.173376365313e-01      -3.237449611158e-05       2.705382290622e-02       2.155879698210e-01      -1.348626002815e+00       2.743125542515e-04      -1.790168357382e+00       2.498147502184e-04 
       1.213852123532e+03       8.621804125594e-03      -1.787889842374e+00       2.342177824976e-04       3.959779114238e-02       6.504554662196e-04       1.115699562061e-04       1.471251555242e-04      -1.354109270581e+00       2.777710560557e-04       5.928463379778e-01       6.077005808894e-01      -1.785636495353e+00       2.313599157284e-04       4.179791820572e-02      -1.354258163495e+00       2.778277560969e-04      -2.213098912734e-01      -3.312882180691e-05       2.726632757906e-02       2.126643891682e-01      -1.353563364331e+00       2.774076621295e-04      -1.796258824295e+00       2.519531765494e-04 
       1.228647650016e+03       8.799139246157e-03      -1.793645271065e+00       2.357742329662e-04       4.046450151893e-02       6.496508520974e-04       1.133203828344e-04       1.475157802973e-04      -1.359081503511e+00       2.808558547934e-04       5.928655208615e-01       6.074207008424e-01      -1.791335299212e+00       2.328914490356e-04       4.264398800317e-02      -1.359231228030e+00       2.809115723364e-04      -2.253023546057e-01      -3.388144173644e-05       2.746788204596e-02       2.097412603499e-01      -1.358530276308e+00       2.804999449077e-04      -1.802369627518e+00       2.540693372029e-04 
       1.243443176499e+03       8.978215328023e-03      -1.799409944352e+00       2.372967851424e-04       4.133509282393e-02       6.487999257498e-04       1.150629527219e-04       1.479051069844e-04      -1.364083514357e+00       2.839381091260e-04       5.928827952626e-01       6.071461022732e-01      -1.797042861322e+00       2.343896123440e-04       4.349371972562e-02      -1.364234056142e+00       2.839928705761e-04      -2.293153373917e-01      -3.463190166585e-05       2.765852260202e-02       2.068204060176e-01      -1.363527075222e+00       2.835894533278e-04      -1.808500830623e+00       2.561631279695e-04 
       1.258238702983e+03       9.159032416605e-03      -1.805183684632e+00       2.387853212591e-04       4.220938486639e-02       6.479034380987e-04       1.167974490060e-04       1.482932171439e-04      -1.369115634988e+00       2.870178594523e-04       5.928982427218e-01       6.068766621096e-01      -1.802759014546e+00       2.358542926821e-04       4.434693758232e-02      -1.369266980082e+00       2.870716902418e-04      -2.333491660943e-01      -3.537975939744e-05       2.783830170536e-02       2.039036049120e-01      -1.368554089607e+00       2.866762371714e-04      -1.814652483582e+00       2.582344453050e-04 
       1.277532781957e+03       9.397442186631e-03      -1.812726225628e+00       2.406751556238e-04       4.335476433469e-02       6.466671307693e-04       1.190468332708e-04       1.487976282129e-04      -1.375723533222e+00       2.910303066960e-04       5.929157705339e-01       6.065328494153e-01      -1.810225761828e+00       2.377138265788e-04       4.546452020079e-02      -1.375875905512e+00       2.910829605370e-04      -2.386413552975e-01      -3.635038353457e-05       2.805653946982e-02       2.001089044325e-01      -1.375155482548e+00       2.906975398441e-04      -1.822705318288e+00       2.609016120050e-04 
       1.296826860930e+03       9.638812786541e-03      -1.820283411306e+00       2.425067149938e-04       4.450572774105e-02       6.453561419022e-04       1.212816578750e-04       1.493002516094e-04      -1.382383890929e+00       2.950386523695e-04       5.929304861811e-01       6.061973424849e-01      -1.817706386172e+00       2.395160101603e-04       4.658733913184e-02      -1.382537268092e+00       2.950901689905e-04      -2.439703635043e-01      -3.731493451684e-05       2.825661186256e-02       1.963277508712e-01      -1.381809502496e+00       2.947143997640e-04      -1.830793047773e+00       2.635301646362e-04 
