# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_pacdm          15:(.)xa_pacdr           16:(.)rho_pacdr          17:(.)p_pacdr            18:(.)nsub_pacdr         19:(.)N_pacdr            20:(.)w_pacdr            21:(.)cs2_pacdr       22:(.)Gamma_pacdr [1/Mpc]    23:(.)dx_pacdr           24:(.)ddx_pacdr          25:(.)dw_pacdr           26:(.)ddw_pacdr          27:(.)dcs2_pacdr         28:(.)dGamma_pacdr       29:(.)rho_lambda         30:(.)rho_ur             31:(.)rho_crit           32:(.)rho_tot            33:(.)p_tot              34:(.)p_tot_prime        35:gr.fac. D             36:gr.fac. f          
       3.544184998182e+06       5.746545254543e-11       1.248990639888e-01       2.838262064345e+07       1.376383622511e+04       3.883497150593e-03       4.878159563031e+10       7.210705595143e-02       4.341552868319e+14       1.108721641551e+11       5.651995967191e+11       9.859951125494e+13       3.286650370313e+13       2.974734719574e+10       3.953006658113e-03       7.037725935250e+13       2.345904757320e+13       2.796455574894e+07       7.137664469625e-01       3.333327809158e-01       3.333330571125e-01       4.573480126924e+17       3.953003382405e-03       3.952993555311e-03      -8.285900311568e-07      -1.657040919999e-06      -1.657319204804e-06      -2.000005848858e+00       5.028897389097e-08       2.017352780423e+14       8.055731545897e+14       8.055731545897e+14       2.682890729011e+14      -8.594071822439e+15       2.280392715945e-04       5.779000006400e-02 
       3.506292630433e+06       5.871403203860e-11       1.262485439656e-01       2.777909567274e+07       1.376383487563e+04       3.925465556041e-03       4.826004655476e+10       7.288610357491e-02       4.158839909610e+14       1.073539074759e+11       5.472643713054e+11       9.444998020728e+13       3.148332668828e+13       2.880338796344e+10       3.995726598782e-03       6.741545457853e+13       2.247178014212e+13       2.707716747121e+07       7.137664598151e-01       3.333327689119e-01       3.333330511101e-01       4.476208661385e+17       3.995723215721e-03       3.995713066570e-03      -8.465943345486e-07      -1.693043704347e-06      -1.693333634034e-06      -2.000005959536e+00       5.028897389097e-08       1.932453089816e+14       7.716781563952e+14       7.716781563952e+14       2.569982068113e+14      -8.144415490280e+15       2.281809428860e-04       5.776804496247e-02 
       3.468805385760e+06       5.998973797249e-11       1.276126012235e-01       2.718840538192e+07       1.376383351157e+04       3.967887503920e-03       4.774407357748e+10       7.367356576518e-02       3.983816371320e+14       1.039472940586e+11       5.298982763591e+11       9.047508093720e+13       3.015836026593e+13       2.788938296627e+10       4.038908210874e-03       6.457829645005e+13       2.152606157528e+13       2.621793830462e+07       7.137664729469e-01       3.333327566472e-01       3.333330449772e-01       4.381006017332e+17       4.038904716941e-03       4.038894235179e-03      -8.649898195982e-07      -1.729828608977e-06      -1.730130669614e-06      -2.000006072265e+00       5.028897389097e-08       1.851126377389e+14       7.392093872116e+14       7.392093872116e+14       2.461825134649e+14      -7.718286330337e+15       2.283226485266e-04       5.774626752170e-02 
       3.431718932823e+06       6.129315962506e-11       1.289913931560e-01       2.661027681130e+07       1.376383213278e+04       4.010767895461e-03       4.723361708210e+10       7.446953335890e-02       3.816158646484e+14       1.006487811777e+11       5.130832519183e+11       8.666746411838e+13       2.888915466064e+13       2.700438167991e+10       4.082556483613e-03       6.186053925068e+13       2.062014330093e+13       2.538597468855e+07       7.137664863640e-01       3.333327441160e-01       3.333330387110e-01       4.287828193980e+17       4.082552875176e-03       4.082542049902e-03      -8.837849842642e-07      -1.767412619689e-06      -1.767727317580e-06      -2.000006187083e+00       5.028897389097e-08       1.773222275420e+14       7.081068319742e+14       7.081068319742e+14       2.358219953584e+14      -7.314453324026e+15       2.284643889091e-04       5.772466913390e-02 
       3.395028986592e+06       6.262489907344e-11       1.303850788572e-01       2.604444280650e+07       1.376383073910e+04       4.054111684861e-03       4.672861808961e+10       7.527409817225e-02       3.655556747036e+14       9.745493852723e+10       4.968018111095e+11       8.302008971870e+13       2.767336319505e+13       2.614746374260e+10       4.126676460141e-03       5.925715802844e+13       1.975235033544e+13       2.458041141732e+07       7.137665000727e-01       3.333327313125e-01       3.333330323087e-01       4.196632126378e+17       4.126672733447e-03       4.126661553404e-03      -9.029885110598e-07      -1.805813090973e-06      -1.806140953492e-06      -2.000006304028e+00       5.028897389097e-08       1.698596744367e+14       6.783130011009e+14       6.783130011009e+14       2.258974965773e+14      -6.931749864382e+15       2.286061644307e-04       5.770325120726e-02 
       3.358731307848e+06       6.398557147006e-11       1.317938191332e-01       2.549064189492e+07       1.376382933036e+04       4.097923879850e-03       4.622901825158e+10       7.608735301145e-02       3.501713730668e+14       9.436244465373e+10       4.810370219626e+11       7.952621398371e+13       2.650873795100e+13       2.531773799803e+10       4.171273238101e-03       5.676333930495e+13       1.892107818638e+13       2.380041074045e+07       7.137665140793e-01       3.333327182308e-01       3.333330257672e-01       4.107375665501e+17       4.171269389275e-03       4.171257842836e-03      -9.226092710585e-07      -1.845047754002e-06      -1.845389330472e-06      -2.000006423138e+00       5.028897389097e-08       1.627111806551e+14       6.497728242152e+14       6.497728242152e+14       2.163906673780e+14      -6.569070385761e+15       2.287479754930e-04       5.768201516607e-02 
       3.322821702696e+06       6.537580532941e-11       1.332177765289e-01       2.494861816499e+07       1.376382790640e+04       4.142209542276e-03       4.573475984339e+10       7.690939168343e-02       3.354345151800e+14       9.136808350189e+10       4.657724898021e+11       7.617937696784e+13       2.539312561330e+13       2.451434156853e+10       4.216351970223e-03       5.437447217559e+13       1.812478988589e+13       2.304516149143e+07       7.137665283903e-01       3.333327048649e-01       3.333330190837e-01       4.020017558774e+17       4.216347995261e-03       4.216336070419e-03      -9.426563279865e-07      -1.885134724800e-06      -1.885490587401e-06      -2.000006544452e+00       5.028897389097e-08       1.558635291041e+14       6.224335483424e+14       6.224335483424e+14       2.072839302606e+14      -6.225367169904e+15       2.288898225024e-04       5.766096245100e-02 
       3.287296022080e+06       6.679624281680e-11       1.346571153426e-01       2.441812114781e+07       1.376382646706e+04       4.186973788682e-03       4.524578575759e+10       7.774030900660e-02       3.213178535659e+14       8.846874107006e+10       4.509923401973e+11       7.297339059042e+13       2.432446348840e+13       2.373643895776e+10       4.261917864921e-03       5.208613978433e+13       1.736201314897e+13       2.231387824411e+07       7.137665430122e-01       3.333326912085e-01       3.333330122548e-01       3.934517431001e+17       4.261913759690e-03       4.261901444043e-03      -9.631389424048e-07      -1.926092512587e-06      -1.926463257304e-06      -2.000006668010e+00       5.028897389097e-08       1.493040589280e+14       5.962446403889e+14       5.962446403889e+14       1.985604474687e+14      -5.899647319110e+15       2.290317058697e-04       5.764009451920e-02 
       3.252150161303e+06       6.824754004523e-11       1.361120016445e-01       2.389890570143e+07       1.376382501217e+04       4.232221790902e-03       4.476203949731e+10       7.858020082171e-02       3.077952874492e+14       8.566140217180e+10       4.366812024537e+11       6.990232719431e+13       2.330077569059e+13       2.298322118178e+10       4.307976186895e-03       4.989411115714e+13       1.663133765129e+13       2.160580049595e+07       7.137665579519e-01       3.333326772554e-01       3.333330052776e-01       3.850835765708e+17       4.307971947126e-03       4.307959227867e-03      -9.840665759808e-07      -1.967940028301e-06      -1.968326275912e-06      -2.000006793851e+00       5.028897389097e-08       1.430206420996e+14       5.711576937261e+14       5.711576937261e+14       1.902040898581e+14      -5.590969887795e+15       2.291736260106e-04       5.761941284447e-02 
       3.217380059552e+06       6.973036737671e-11       1.375826032909e-01       2.339073189759e+07       1.376382354157e+04       4.277958776661e-03       4.428346516967e+10       7.942916400287e-02       2.948418144978e+14       8.294314730021e+10       4.228241936282e+11       6.696050858604e+13       2.232016948870e+13       2.225390492780e+10       4.354532257740e-03       4.779433337931e+13       1.593141242159e+13       2.092019187707e+07       7.137665732161e-01       3.333326629991e-01       3.333329981487e-01       3.768933886878e+17       4.354527879023e-03       4.354514742925e-03      -1.005448895853e-06      -2.010696593308e-06      -2.011098990413e-06      -2.000006922018e+00       5.028897389097e-08       1.370016609961e+14       5.471263387051e+14       5.471263387051e+14       1.821994070749e+14      -5.298443164139e+15       2.293155833453e-04       5.759891891747e-02 
       3.182981699432e+06       7.124540973295e-11       1.390690899570e-01       2.289336491077e+07       1.376382205509e+04       4.324190030169e-03       4.381000747940e+10       8.028729646862e-02       2.824334845955e+14       8.031114959182e+10       4.094069030514e+11       6.414249553722e+13       2.138083180661e+13       2.154773173955e+10       4.401591456557e-03       4.578292410180e+13       1.526094334386e+13       2.025633938449e+07       7.137665888121e-01       3.333326484331e-01       3.333329908650e-01       3.688773941076e+17       4.401586934340e-03       4.401573367741e-03      -1.027295779091e-06      -2.054381948300e-06      -2.054801168392e-06      -2.000007052551e+00       5.028897389097e-08       1.312359869186e+14       5.241061569376e+14       5.241061569376e+14       1.745315989885e+14      -5.021222093965e+15       2.294575782989e-04       5.757861424585e-02 
       3.148951106498e+06       7.279336691195e-11       1.405716331428e-01       2.240657490969e+07       1.376382055254e+04       4.370920892744e-03       4.334161172239e+10       8.115469719324e-02       2.705473555596e+14       7.776267188674e+10       3.964153773413e+11       6.144307772779e+13       2.048102587097e+13       2.086396722849e+10       4.449159220580e-03       4.385616436307e+13       1.461869076457e+13       1.961355264066e+07       7.137666047470e-01       3.333326335505e-01       3.333329834230e-01       3.610318879954e+17       4.449154550159e-03       4.449140538952e-03      -1.049617317251e-06      -2.099016262388e-06      -2.099453006963e-06      -2.000007185494e+00       5.028897389097e-08       1.257129595166e+14       5.020545991835e+14       5.020545991835e+14       1.671864883276e+14      -4.758505839424e+15       2.295996113015e-04       5.755850035447e-02 
       3.115284348798e+06       7.437495391029e-11       1.420904061997e-01       2.193013695111e+07       1.376381903377e+04       4.418156763417e-03       4.287822377941e+10       8.203146621805e-02       2.591614507222e+14       7.529506388215e+10       3.838361058922e+11       5.885726411244e+13       1.961908800000e+13       2.020190031012e+10       4.497241045800e-03       4.201049171296e+13       1.400346720062e+13       1.899116317545e+07       7.137666210281e-01       3.333326183446e-01       3.333329758192e-01       3.533532443128e+17       4.497236222318e-03       4.497221751932e-03      -1.072423821029e-06      -2.144620142380e-06      -2.145075142106e-06      -2.000007320889e+00       5.028897389097e-08       1.204223670770e+14       4.809309066946e+14       4.809309066946e+14       1.601504944670e+14      -4.509535465406e+15       2.297416827879e-04       5.753857878557e-02 
       3.081977536419e+06       7.599090125396e-11       1.436255843473e-01       2.146383087586e+07       1.376381749859e+04       4.465903099567e-03       4.241979010984e+10       8.291770466291e-02       2.482547182969e+14       7.290575937609e+10       3.716560068245e+11       5.638027369251e+13       1.879342452748e+13       1.956084246445e+10       4.545842487601e-03       4.024249362595e+13       1.341413514383e+13       1.838852373100e+07       7.137666376630e-01       3.333326028083e-01       3.333329680502e-01       3.458379141417e+17       4.545837506042e-03       4.545822561429e-03      -1.095725825020e-06      -2.191214642277e-06      -2.191688658197e-06      -2.000007458781e+00       5.028897389097e-08       1.153544276436e+14       4.606960358676e+14       4.606960358676e+14       1.534106083181e+14      -4.273591747019e+15       2.298837931979e-04       5.751885109895e-02 
       3.049026821034e+06       7.764195533250e-11       1.451773446970e-01       2.100744120707e+07       1.376381594683e+04       4.514165417541e-03       4.196625774548e+10       8.381351473777e-02       2.378069924556e+14       7.059227359876e+10       3.598624133799e+11       5.400752667625e+13       1.800250885618e+13       1.894012701999e+10       4.594969161403e-03       3.854890119163e+13       1.284960495768e+13       1.780500758859e+07       7.137666546594e-01       3.333325869344e-01       3.333329601124e-01       3.384824240445e+17       4.594964016587e-03       4.594948582204e-03      -1.119534092574e-06      -2.238821272963e-06      -2.239315097754e-06      -2.000007599214e+00       5.028897389097e-08       1.104997709311e+14       4.413125860685e+14       4.413125860685e+14       1.469543682761e+14      -4.049993091788e+15       2.300259429762e-04       5.749931887212e-02 
       3.016428395463e+06       7.932887874736e-11       1.467458662701e-01       2.056075705061e+07       1.376381437831e+04       4.562949293298e-03       4.151757428443e+10       8.471899975447e-02       2.277989560430e+14       6.835220062842e+10       3.484430607488e+11       5.173463601108e+13       1.724487863522e+13       1.833910846047e+10       4.644626743309e-03       3.692658307070e+13       1.230883286270e+13       1.724000791690e+07       7.137666720251e-01       3.333325707155e-01       3.333329520021e-01       3.312833744584e+17       4.644621429885e-03       4.644605489682e-03      -1.143859620761e-06      -2.287462012102e-06      -2.287976471389e-06      -2.000007742233e+00       5.028897389097e-08       1.058494209996e+14       4.227447304942e+14       4.227447304942e+14       1.407698371788e+14      -3.838093570573e+15       2.301681325729e-04       5.747998370056e-02 
       2.984178493228e+06       8.105245066227e-11       1.483313300159e-01       2.012357199762e+07       1.376381279285e+04       4.612260363050e-03       4.107368788504e+10       8.563426413853e-02       2.182121048605e+14       6.618321088939e+10       3.373860733153e+11       4.955739927222e+13       1.651913305635e+13       1.775716175344e+10       4.694820970761e-03       3.537253970535e+13       1.179081900655e+13       1.669293714091e+07       7.137666897681e-01       3.333325541443e-01       3.333329437155e-01       3.242374381242e+17       4.694815483204e-03       4.694799020605e-03      -1.168713645442e-06      -2.337159314263e-06      -2.337695267981e-06      -2.000007887886e+00       5.028897389097e-08       1.013947796593e+14       4.049581499433e+14       4.049581499433e+14       1.348455802362e+14      -3.637281051516e+15       2.303103624428e-04       5.746084719782e-02 
       2.952273388122e+06       8.281346716316e-11       1.499339188395e-01       1.969568402910e+07       1.376381119026e+04       4.662104323917e-03       4.063454725995e+10       8.655941344117e-02       2.090287134532e+14       6.408304872934e+10       3.266799523070e+11       4.747179089270e+13       1.582393026390e+13       1.719368170037e+10       4.745557643206e-03       3.388389777322e+13       1.129460561542e+13       1.616322633086e+07       7.137667078967e-01       3.333325372130e-01       3.333329352489e-01       3.173413585488e+17       4.745551975808e-03       4.745534973693e-03      -1.194107646451e-06      -2.387936121247e-06      -2.388494465065e-06      -2.000008036219e+00       5.028897389097e-08       9.712761057226e+13       3.879199693741e+14       3.879199693741e+14       1.291706438878e+14      -3.446975431634e+15       2.304526330463e-04       5.744191099580e-02 
       2.920709393776e+06       8.461274162457e-11       1.515538176154e-01       1.927689542257e+07       1.376380957036e+04       4.712486934579e-03       4.020010167009e+10       8.749455435135e-02       2.002318023367e+14       6.204953007359e+10       3.163135638369e+11       4.547395472031e+13       1.515798487382e+13       1.664808230720e+10       4.796842622759e-03       3.245790487491e+13       1.081927522308e+13       1.565032461057e+07       7.137667264192e-01       3.333325199139e-01       3.333329265983e-01       3.105919484997e+17       4.796836769628e-03       4.796819210315e-03      -1.220053352890e-06      -2.439815872651e-06      -2.440397539448e-06      -2.000008187280e+00       5.028897389097e-08       9.304002402470e+13       3.715986971328e+14       3.715986971328e+14       1.237345355507e+14      -3.266626960940e+15       2.305949448488e-04       5.742317674487e-02 
       2.889482863230e+06       8.645110508490e-11       1.531912132123e-01       1.886701266068e+07       1.376380793296e+04       4.763414015946e-03       3.977030091890e+10       8.843979470806e-02       1.918051066031e+14       6.008054015367e+10       3.062761273246e+11       4.356019688786e+13       1.452006559704e+13       1.611979617498e+10       4.848681834890e-03       3.109192444486e+13       1.036394897463e+13       1.515369858459e+07       7.137667453442e-01       3.333325022388e-01       3.333329177597e-01       3.039860885323e+17       4.848675789937e-03       4.848657655166e-03      -1.246562748534e-06      -2.492822516651e-06      -2.493428478060e-06      -2.000008341118e+00       5.028897389097e-08       8.912446233893e+13       3.559641667384e+14       3.559641667384e+14       1.185272042190e+14      -3.095714654249e+15       2.307372983209e-04       5.740464611408e-02 
       2.858590188521e+06       8.832940663191e-11       1.548462945138e-01       1.846584634177e+07       1.376380627788e+04       4.814891451828e-03       3.934509534646e+10       8.939524351267e-02       1.837330458483e+14       5.817403130815e+10       2.965572042853e+11       4.172697898349e+13       1.390899296294e+13       1.560827390975e+10       4.901081269098e-03       2.978343087663e+13       9.927785001502e+12       1.467283178346e+07       7.137667646804e-01       3.333324841797e-01       3.333329087291e-01       2.975207255478e+17       4.901075026038e-03       4.901056296950e-03      -1.273648077362e-06      -2.546980521023e-06      -2.547611789035e-06      -2.000008497782e+00       5.028897389097e-08       8.537368589988e+13       3.409874811178e+14       3.409874811178e+14       1.135390218805e+14      -2.933744786094e+15       2.308796939388e-04       5.738632079139e-02 
       2.828027800256e+06       9.024851379325e-11       1.565192524431e-01       1.807321109233e+07       1.376380460492e+04       4.866925189615e-03       3.892443582382e+10       9.036101094141e-02       1.760006953650e+14       5.632802085310e+10       2.871466874735e+11       3.997091150832e+13       1.332363713855e+13       1.511298355124e+10       4.954046979611e-03       2.853000485313e+13       9.509976864933e+12       1.420722412660e+07       7.137667844368e-01       3.333324657283e-01       3.333328995022e-01       2.911928713826e+17       4.954040531952e-03       4.954021189069e-03      -1.301321849196e-06      -2.602314884401e-06      -2.602972513036e-06      -2.000008657323e+00       5.028897389097e-08       8.178075976957e+13       3.266409591879e+14       3.266409591879e+14       1.087607657150e+14      -2.780249464387e+15       2.310221321840e-04       5.736820248382e-02 
       2.797792167206e+06       9.220931293764e-11       1.582102799766e-01       1.768892548135e+07       1.376380291390e+04       4.919521240965e-03       3.850827374726e+10       9.133720835804e-02       1.685937585476e+14       5.454058902022e+10       2.780347903729e+11       3.828874760952e+13       1.276291583961e+13       1.463341001963e+10       5.007585086082e-03       2.732932887352e+13       9.109752064887e+12       1.375639140230e+07       7.137668046224e-01       3.333324468759e-01       3.333328900748e-01       2.849996014267e+17       5.007578427118e-03       5.007558450326e-03      -1.329596845477e-06      -2.658851147778e-06      -2.659536234822e-06      -2.000008819791e+00       5.028897389097e-08       7.833904086479e+13       3.128980846848e+14       3.128980846848e+14       1.041836010419e+14      -2.634785278719e+15       2.311646135436e-04       5.735029291772e-02 
       2.767879795893e+06       9.421270968099e-11       1.599195721792e-01       1.731281193646e+07       1.376380120460e+04       4.972685682499e-03       3.809656103271e+10       9.232394832654e-02       1.614985404589e+14       5.280987696036e+10       2.692120370179e+11       3.667737707710e+13       1.222579232944e+13       1.416905457989e+10       5.061701774297e-03       2.617918296829e+13       8.726370611766e+12       1.331986476409e+07       7.137668252467e-01       3.333324276138e-01       3.333328804426e-01       2.789380532723e+17       5.061694897103e-03       5.061674265628e-03      -1.358486125148e-06      -2.716615406255e-06      -2.717329095075e-06      -2.000008985240e+00       5.028897389097e-08       7.504216567450e+13       2.997334571474e+14       2.997334571474e+14       9.979906498568e+13      -2.496932019379e+15       2.313071385100e-04       5.733259383885e-02 
       2.738287230193e+06       9.625962930765e-11       1.616473262129e-01       1.694469666186e+07       1.376379947685e+04       5.026424656501e-03       3.768925011020e+10       9.332134462407e-02       1.547019225092e+14       5.113408481038e+10       2.606692521398e+11       3.513382059335e+13       1.171127350216e+13       1.371943432315e+10       5.116403296888e-03       2.507744059464e+13       8.359123658217e+12       1.289719024322e+07       7.137668463192e-01       3.333324079333e-01       3.333328706010e-01       2.730054253907e+17       5.116396194312e-03       5.116374886698e-03      -1.388003030683e-06      -2.775634321044e-06      -2.776377802472e-06      -2.000009153722e+00       5.028897389097e-08       7.188403849415e+13       2.871227449626e+14       2.871227449626e+14       9.559905082815e+13      -2.366291463404e+15       2.314497075816e-04       5.731510701272e-02 
       2.709011050931e+06       9.835101719663e-11       1.633937413681e-01       1.658440955801e+07       1.376379773043e+04       5.080744371626e-03       3.728629391832e+10       9.432951225400e-02       1.481913382005e+14       4.951146982141e+10       2.523975516243e+11       3.365522422423e+13       1.121840804640e+13       1.328408166444e+10       5.171695974057e-03       2.402206470474e+13       8.007332188521e+12       1.248792827651e+07       7.137668678495e-01       3.333323878252e-01       3.333328605456e-01       2.671989758379e+17       5.171688638713e-03       5.171666632801e-03      -1.418161194232e-06      -2.835935131734e-06      -2.836709646031e-06      -2.000009325292e+00       5.028897389097e-08       6.885882015508e+13       2.750426403877e+14       2.750426403877e+14       9.157579302012e+13      -2.242486224154e+15       2.315923212620e-04       5.729783422471e-02 
       2.680047875487e+06       1.004878392575e-10       1.651590190813e-01       1.623178414298e+07       1.376379596516e+04       5.135651103622e-03       3.688764589885e+10       9.534856745910e-02       1.419547498924e+14       4.794034454644e+10       2.443883332729e+11       3.223885414266e+13       1.074628468648e+13       1.286254385647e+10       5.227586194306e-03       2.301110397925e+13       7.670345763132e+12       1.209165324926e+07       7.137668898476e-01       3.333323672801e-01       3.333328502716e-01       2.615160209866e+17       5.227578618565e-03       5.227555891471e-03      -1.448974543910e-06      -2.897545668813e-06      -2.898352507715e-06      -2.000009500003e+00       5.028897389097e-08       6.596091722832e+13       2.634708164643e+14       2.634708164643e+14       8.772185282318e+13      -2.125158661066e+15       2.317349800609e-04       5.728077728031e-02 
       2.651394357408e+06       1.026710823765e-10       1.669433629668e-01       1.588665747558e+07       1.376379418081e+04       5.191151196051e-03       3.649325999132e+10       9.637862773483e-02       1.359806265447e+14       4.641907508546e+10       2.366332678568e+11       3.088209157390e+13       1.029403049748e+13       1.245438251878e+10       5.284080415173e-03       2.204268921955e+13       7.347541316065e+12       1.170795305261e+07       7.137669123238e-01       3.333323462887e-01       3.333328397744e-01       2.559539342866e+17       5.284072591158e-03       5.284049119246e-03      -1.480457310210e-06      -2.960494366472e-06      -2.961334875316e-06      -2.000009677911e+00       5.028897389097e-08       6.318497168268e+13       2.523858857463e+14       2.523858857463e+14       8.403010455601e+13      -2.013969846474e+15       2.318776844937e-04       5.726393800533e-02 
       2.623047186017e+06       1.049017548689e-10       1.687469788303e-01       1.554887007998e+07       1.376379237720e+04       5.247251061024e-03       3.610309062772e+10       9.741981184277e-02       1.302579223979e+14       4.494607938627e+10       2.291242904548e+11       2.958242795352e+13       9.860809291264e+12       1.205917318183e+10       5.341185163981e-03       2.111502989167e+13       7.038322002880e+12       1.133642865494e+07       7.137669352884e-01       3.333323248411e-01       3.333328290491e-01       2.505101450505e+17       5.341177083555e-03       5.341152842418e-03      -1.512624032571e-06      -3.024810275675e-06      -3.025685855619e-06      -2.000009859075e+00       5.028897389097e-08       6.052585097811e+13       2.417673607642e+14       2.417673607642e+14       8.049372241948e+13      -1.908598586474e+15       2.320204350816e-04       5.724731824608e-02 
       2.595003086035e+06       1.071808869489e-10       1.705700746934e-01       1.521826587208e+07       1.376379055410e+04       5.303957179940e-03       3.571709272722e+10       9.847223982433e-02       1.247760565498e+14       4.351982559923e+10       2.218535920663e+11       2.833746028929e+13       9.445820070420e+12       1.167650484560e+10       5.398907038591e-03       2.022641081571e+13       6.742116097161e+12       1.097669368696e+07       7.137669587519e-01       3.333323029276e-01       3.333328180908e-01       2.451821372655e+17       5.398898693351e-03       5.398873657779e-03      -1.545489566073e-06      -3.090523077518e-06      -3.091435187848e-06      -2.000010043550e+00       5.028897389097e-08       5.797863857600e+13       2.315956161533e+14       2.315956161533e+14       7.710616787617e+13      -1.808740493028e+15       2.321632323518e-04       5.723091986964e-02 
       2.567258817199e+06       1.095095312031e-10       1.724128608275e-01       1.489469208730e+07       1.376378871131e+04       5.361276104236e-03       3.533522169098e+10       9.953603301441e-02       1.195248933923e+14       4.213883048420e+10       2.148136114902e+11       2.714488671820e+13       9.048295547276e+12       1.130597955211e+10       5.457252708163e-03       1.937518899463e+13       6.458375933432e+12       1.062837403985e+07       7.137669827253e-01       3.333322805379e-01       3.333328068943e-01       2.399674484307e+17       5.457244089430e-03       5.457218233388e-03      -1.579069088284e-06      -3.157663096874e-06      -3.158613257406e-06      -2.000010231397e+00       5.028897389097e-08       5.553862484877e+13       2.218518523754e+14       2.218518523754e+14       7.386117756106e+13      -1.714107104619e+15       2.323060768375e-04       5.721474476403e-02 
       2.539811173889e+06       1.118887630763e-10       1.742755497653e-01       1.457799921003e+07       1.376378684863e+04       5.419214456141e-03       3.495743339696e+10       1.006113140553e-01       1.144947238715e+14       4.080165786804e+10       2.079970274615e+11       2.600250225045e+13       8.667500725236e+12       1.094721197166e+10       5.516228913928e-03       1.855979057638e+13       6.186576894554e+12       1.029110747621e+07       7.137670072196e-01       3.333322576618e-01       3.333327954545e-01       2.348636684191e+17       5.516220012740e-03       5.516193309338e-03      -1.613378106258e-06      -3.226261316333e-06      -3.227251109915e-06      -2.000010422674e+00       5.028897389097e-08       5.320129837215e+13       2.125180609678e+14       2.125180609678e+14       7.075275170100e+13      -1.624425052919e+15       2.324489690779e-04       5.719879483847e-02 
       2.512656984759e+06       1.143196813657e-10       1.761583563330e-01       1.426804090454e+07       1.376378496582e+04       5.477778929446e-03       3.458368419488e+10       1.016982069109e-01       1.096762475360e+14       3.950691715102e+10       2.013967510379e+11       2.490819469259e+13       8.302731539812e+12       1.059982900199e+10       5.575842469965e-03       1.777870794403e+13       5.926216441749e+12       9.964543253376e+06       7.137670322461e-01       3.333322342886e-01       3.333327837661e-01       2.298684383636e+17       5.575833277064e-03       5.575805698535e-03      -1.648432463676e-06      -3.296349390441e-06      -3.297380465559e-06      -2.000010617442e+00       5.028897389097e-08       5.096233758378e+13       2.035769912536e+14       2.035769912536e+14       6.777514302150e+13      -1.539435273055e+15       2.325919096185e-04       5.718307202355e-02 
       2.485793112368e+06       1.168034087299e-10       1.780614976724e-01       1.396467394729e+07       1.376378306268e+04       5.536976290271e-03       3.421393090112e+10       1.027968368805e-01       1.050605553413e+14       3.825326186072e+10       1.950059182269e+11       2.385994074219e+13       7.953313556863e+12       1.026346938036e+10       5.636100263991e-03       1.703049692825e+13       5.676813185434e+12       9.648341758626e+06       7.137670578165e-01       3.333322104076e-01       3.333327718237e-01       2.249794495663e+17       5.636090769817e-03       5.636062287480e-03      -1.684248348153e-06      -3.367959660249e-06      -3.369033733740e-06      -2.000010815763e+00       5.028897389097e-08       4.881760279301e+13       1.950121184542e+14       1.950121184542e+14       6.492284612038e+13      -1.458892255200e+15       2.327348990110e-04       5.716757827149e-02 
       2.459216452818e+06       1.193410922074e-10       1.799851932647e-01       1.366775816081e+07       1.376378113898e+04       5.596813377852e-03       3.384813079376e+10       1.039073306136e-01       1.006391131771e+14       3.703938825171e+10       1.888178828484e+11       2.285580224690e+13       7.618600725608e+12       9.937783307813e+09       5.697009258152e-03       1.631377413713e+13       5.437905995166e+12       9.342174156030e+06       7.137670839424e-01       3.333321860077e-01       3.333327596218e-01       2.201944424325e+17       5.696999452833e-03       5.696970037068e-03      -1.720842298690e-06      -3.441125168175e-06      -3.442244028049e-06      -2.000011017700e+00       5.028897389097e-08       4.676312852678e+13       1.868076131423e+14       1.868076131423e+14       6.219058728872e+13      -1.382563335326e+15       2.328779378130e-04       5.715231555637e-02 
       2.432923935398e+06       1.219339037449e-10       1.819296649628e-01       1.337715634885e+07       1.376377919451e+04       5.657297105329e-03       3.348624160764e+10       1.050298161241e-01       9.640374608878e+13       3.586403394973e+10       1.828262096224e+11       2.189392262094e+13       7.297974184120e+12       9.622432085391e+09       5.758576489834e-03       1.562721439840e+13       5.209053147042e+12       9.045722044461e+06       7.137671106361e-01       3.333321610777e-01       3.333327471548e-01       2.155112054253e+17       5.758566363172e-03       5.758535983390e-03      -1.758231213299e-06      -3.515879673188e-06      -3.517045181568e-06      -2.000011223316e+00       5.028897389097e-08       4.479511619783e+13       1.789483119816e+14       1.789483119816e+14       5.957331476003e+13      -1.310228023067e+15       2.330210265890e-04       5.713728587433e-02 
