#scalar perturbations for mode k = 5.000000000000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]           22:delta_pacdm           23:theta_pacdm           24:delta_pacdr           25:theta_pacdr        
       1.346616984658e+02       3.776633144117e-04      -1.471977450074e+00       9.180832430658e-04       1.092463655400e-04       2.731159138499e-04       9.284075658141e-08       5.462318276998e-05      -1.103984680524e+00       9.181564046045e-04       5.992985048934e-01       6.534252048109e-01      -1.470826408979e+00       8.914743066799e-04       1.673675725826e-02      -1.105056172711e+00       9.476761292876e-04      -1.255719189916e-01      -5.620258630171e-05       1.673240557729e-02       3.328951997053e-01      -1.104238016864e+00       9.259749797684e-04      -1.416836506188e+00       9.259749797506e-04 
       1.369332230636e+02       3.852954345281e-04      -1.477324383697e+00       9.316526385076e-04       1.154898025150e-04       2.887245062874e-04       1.022911605985e-07       5.774490125748e-05      -1.107995054458e+00       9.317325108264e-04       5.991192377829e-01       6.527887622418e-01      -1.476090581451e+00       9.036016608739e-04       1.726895020857e-02      -1.109135101518e+00       9.625784996449e-04      -1.294429154501e-01      -5.897523690117e-05       1.726356851623e-02       3.328773698234e-01      -1.108266572555e+00       9.399235053603e-04      -1.422984437061e+00       9.399235053408e-04 
       1.387866739812e+02       3.915536071651e-04      -1.481710325014e+00       9.426777030891e-04       1.207828071458e-04       3.019570178645e-04       1.106146171697e-07       6.039140357289e-05      -1.111284663851e+00       9.427634220098e-04       5.989716651270e-01       6.522712755758e-01      -1.480405706815e+00       9.134114015463e-04       1.770819348677e-02      -1.112482904531e+00       9.747159777263e-04      -1.326354311566e-01      -6.130082700705e-05       1.770191240923e-02       3.328624868201e-01      -1.111571649137e+00       9.512634046833e-04      -1.428053101051e+00       9.512634046626e-04 
       1.405357704278e+02       3.974847545690e-04      -1.485867492848e+00       9.530428515485e-04       1.259432676036e-04       3.148581690089e-04       1.190023062964e-07       6.297163380178e-05      -1.114402694716e+00       9.531344076982e-04       5.988315586022e-01       6.517846184169e-01      -1.484493252905e+00       9.225972665845e-04       1.812678114174e-02      -1.115657751519e+00       9.861513699746e-04      -1.356759058008e-01      -6.354813961344e-05       1.811960138668e-02       3.328481630277e-01      -1.114704804818e+00       9.619294815126e-04      -1.432877476725e+00       9.619294814905e-04 
       1.422848668743e+02       4.034404859065e-04      -1.490042208992e+00       9.633699693747e-04       1.312669832751e-04       3.281674581877e-04       1.279352599217e-07       6.563349163753e-05      -1.117533897306e+00       9.634676871129e-04       5.986906576360e-01       6.512996063792e-01      -1.488595559967e+00       9.317132143886e-04       1.854928443991e-02      -1.118847649104e+00       9.975686379327e-04      -1.387430174307e-01      -6.584705104211e-05       1.854115548533e-02       3.328335660092e-01      -1.117851651312e+00       9.725610423894e-04      -1.437740654149e+00       9.725610423659e-04 
       1.440339633208e+02       4.094207928191e-04      -1.494234840640e+00       9.736594122703e-04       1.367574574556e-04       3.418936436390e-04       1.374438024224e-07       6.837872872781e-05      -1.120678547594e+00       9.737636304479e-04       5.985488689471e-01       6.508161255347e-01      -1.492712920330e+00       9.407591717130e-04       1.897566258737e-02      -1.122052907527e+00       1.008968170323e-03      -1.418365122451e-01      -6.819801533593e-05       1.896653289751e-02       3.328186932490e-01      -1.121012470051e+00       9.831584835595e-04      -1.442641991554e+00       9.831584835345e-04 
       1.457830597674e+02       4.154256661709e-04      -1.498445526274e+00       9.839113741809e-04       1.424191183005e-04       3.560477957513e-04       1.475615532568e-07       7.120955915027e-05      -1.123836750049e+00       9.840224471905e-04       5.984061509661e-01       6.503341193013e-01      -1.496845396612e+00       9.497349052160e-04       1.940587465526e-02      -1.125273665553e+00       1.020350191230e-03      -1.449561309567e-01      -7.060147892615e-05       1.939569087559e-02       3.328035422280e-01      -1.124187371001e+00       9.937219653369e-04      -1.447580622068e+00       9.937219653103e-04 
       1.475321562139e+02       4.214550971071e-04      -1.502674225521e+00       9.941259206009e-04       1.482572538889e-04       3.706431347222e-04       1.583255353413e-07       7.412862694444e-05      -1.127008475026e+00       9.942442195684e-04       5.982625045930e-01       6.498535759535e-01      -1.500992871585e+00       9.586400548966e-04       1.983987956256e-02      -1.128509927856e+00       1.031714793531e-03      -1.481016155863e-01      -7.305788381536e-05       1.982858662760e-02       3.327881104205e-01      -1.127376329959e+00       1.004251395721e-03      -1.452555502153e+00       1.004251395692e-03 
       1.492812526604e+02       4.275090775617e-04      -1.506920877499e+00       1.004303105475e-03       1.542778068477e-04       3.856945171193e-04       1.697760421074e-07       7.713890342386e-05      -1.130193677528e+00       1.004429019420e-03       5.981179357335e-01       6.493744889458e-01      -1.505155206520e+00       9.674742510877e-04       2.027763600468e-02      -1.131761683772e+00       1.043062055893e-03      -1.512727131606e-01      -7.556766944232e-05       2.026517774048e-02       3.327723952936e-01      -1.130579307034e+00       1.014746610898e-03      -1.457565564733e+00       1.014746610868e-03 
       1.512943799717e+02       4.345072992113e-04      -1.511830663755e+00       1.015970342414e-03       1.614413624554e-04       4.036034061385e-04       1.838614279491e-07       8.072068122769e-05      -1.133876279940e+00       1.016105526945e-03       5.979504199736e-01       6.488248897550e-01      -1.509964017008e+00       9.775536425784e-04       2.078606264379e-02      -1.135523426226e+00       1.056100808519e-03      -1.549538637992e-01      -7.852295043248e-05       2.077219099243e-02       3.327539539288e-01      -1.134283042316e+00       1.026783529623e-03      -1.463374016467e+00       1.026783529590e-03 
       1.533075072830e+02       4.415380172942e-04      -1.516764096742e+00       1.027588266808e-03       1.688652550004e-04       4.221631375011e-04       1.989842364553e-07       8.443262750021e-05      -1.137576636631e+00       1.027733292147e-03       5.977816870343e-01       6.482771915488e-01      -1.514792150992e+00       9.875380243550e-04       2.129934005006e-02      -1.139305691514e+00       1.069116829722e-03      -1.586682125628e-01      -8.155016873660e-05       2.128397577128e-02       3.327351300140e-01      -1.138005260608e+00       1.038774800684e-03      -1.469226056544e+00       1.038774800649e-03 
       1.553206345942e+02       4.486012191357e-04      -1.521721136393e+00       1.039157005727e-03       1.765590777109e-04       4.413976942772e-04       2.152175631236e-07       8.827953885543e-05      -1.141294718731e+00       1.039312472629e-03       5.976117361416e-01       6.477313712778e-01      -1.519639444894e+00       9.974268872678e-04       2.181740405860e-02      -1.143108503124e+00       1.082110271472e-03      -1.624153683657e-01      -8.464996689670e-05       2.180046519842e-02       3.327159196621e-01      -1.141745938958e+00       1.050720305078e-03      -1.475120098370e+00       1.050720305041e-03 
       1.573337619055e+02       4.556968926789e-04      -1.526701746661e+00       1.050676697555e-03       1.845315815318e-04       4.613289538295e-04       2.326371570534e-07       9.226579076589e-05      -1.145030500444e+00       1.050843238107e-03       5.974405686890e-01       6.471874049988e-01      -1.524505737448e+00       1.007219737082e-03       2.234019014097e-02      -1.146931887603e+00       1.095081292624e-03      -1.661949434496e-01      -8.782298028260e-05       2.232159237497e-02       3.326963189748e-01      -1.145505056932e+00       1.062619897423e-03      -1.481054560850e+00       1.062619897383e-03 
       1.593468892167e+02       4.628250258251e-04      -1.531705804618e+00       1.062147397207e-03       1.927916403816e-04       4.819791009541e-04       2.513245643125e-07       9.639582019082e-05      -1.148783890881e+00       1.062325676882e-03       5.972682048792e-01       6.466452905567e-01      -1.529390778820e+00       1.016916000102e-03       2.286763337674e-02      -1.150775806376e+00       1.108029964540e-03      -1.700065492933e-01      -9.106983502925e-05       2.284728981751e-02       3.326763240452e-01      -1.149282528393e+00       1.074473359060e-03      -1.487027770713e+00       1.074473359016e-03 
       1.613600165280e+02       4.699856070022e-04      -1.536733352817e+00       1.073569322938e-03       2.013502347170e-04       5.033755867926e-04       2.713725157842e-07       1.006751173585e-04      -1.152554923333e+00       1.073760044316e-03       5.970946158024e-01       6.461049845110e-01      -1.534294482969e+00       1.026515270567e-03       2.339966846951e-02      -1.154640345005e+00       1.120956518460e-03      -1.738497963198e-01      -9.439114779672e-05       2.337748943073e-02       3.326559309557e-01      -1.153078390765e+00       1.086280659653e-03      -1.493038236907e+00       1.086280659607e-03 
       1.636655366015e+02       4.782260578477e-04      -1.542519638484e+00       1.086590189049e-03       2.115367530008e-04       5.288418825021e-04       2.961416153298e-07       1.057683765004e-04      -1.156895094585e+00       1.086796075846e-03       5.968943615385e-01       6.454884657055e-01      -1.539932839146e+00       1.037388724049e-03       2.401453402455e-02      -1.159091328822e+00       1.135733306676e-03      -1.782896208825e-01      -9.828710894307e-05       2.399013984392e-02       3.326320817494e-01      -1.157447922735e+00       1.099745696265e-03      -1.499965115352e+00       1.099745696214e-03 
       1.659710566751e+02       4.865090352041e-04      -1.548336514579e+00       1.099547392014e-03       2.221578531745e-04       5.553946329363e-04       3.230165315204e-07       1.110789265873e-04      -1.161258244811e+00       1.099769488967e-03       5.966924819278e-01       6.448742814597e-01      -1.545595084913e+00       1.048133538616e-03       2.463523671473e-02      -1.163569344101e+00       1.150481416415e-03      -1.827698565883e-01      -1.022824273598e-04       2.460850252887e-02       3.326076992602e-01      -1.161841424612e+00       1.113149628748e-03      -1.506936339961e+00       1.113149628692e-03 
       1.682765767486e+02       4.948345224615e-04      -1.554183897041e+00       1.112441102110e-03       2.332399215147e-04       5.830998037866e-04       3.521968730954e-07       1.166199607573e-04      -1.165644313459e+00       1.112680527504e-03       5.964889589586e-01       6.442624038833e-01      -1.551280935066e+00       1.058748972091e-03       2.526167665996e-02      -1.168074408461e+00       1.165201023288e-03      -1.872899218941e-01      -1.063779882078e-04       2.523247349337e-02       3.325827775598e-01      -1.166258838933e+00       1.126492370377e-03      -1.513949541020e+00       1.126492370316e-03 
       1.705820968221e+02       5.032025042611e-04      -1.560061747401e+00       1.125271558787e-03       2.448095797880e-04       6.120239494701e-04       3.838967949772e-07       1.224047898940e-04      -1.170053274343e+00       1.125529506685e-03       5.962837716325e-01       6.436527938996e-01      -1.556990147204e+00       1.069234360051e-03       2.589375342346e-02      -1.172606573722e+00       1.179892366720e-03      -1.918492404795e-01      -1.105746642582e-04       2.586194876374e-02       3.325573107017e-01      -1.170700141685e+00       1.139773792210e-03      -1.521002432824e+00       1.139773792145e-03 
       1.728876168957e+02       5.116129644184e-04      -1.565969716169e+00       1.138038730760e-03       2.568913308434e-04       6.422283271084e-04       4.183361583165e-07       1.284456654217e-04      -1.174484868186e+00       1.138316469631e-03       5.960769906131e-01       6.430454902941e-01      -1.562722165137e+00       1.079588775166e-03       2.653136593566e-02      -1.177165658431e+00       1.194555409267e-03      -1.964472268866e-01      -1.148733077334e-04       2.649682239522e-02       3.325312927277e-01      -1.175165074588e+00       1.152993263382e-03      -1.528092455822e+00       1.152993263311e-03 
       1.751931369692e+02       5.200658887986e-04      -1.571907831591e+00       1.150742922821e-03       2.695038395436e-04       6.737595988591e-04       4.557241062645e-07       1.347519197718e-04      -1.178939119174e+00       1.151041788047e-03       5.958686210088e-01       6.424404374942e-01      -1.568476807667e+00       1.089811632410e-03       2.717441247843e-02      -1.181751764412e+00       1.209190441802e-03      -2.010833086270e-01      -1.192747629714e-04       2.713698943716e-02       3.325047176593e-01      -1.179653661577e+00       1.166150769687e-03      -1.535217454051e+00       1.166150769610e-03 
       1.774986570427e+02       5.285612619974e-04      -1.577876079164e+00       1.163384409048e-03       2.826543920116e-04       7.066359800290e-04       4.962320981983e-07       1.413271960058e-04      -1.183416019571e+00       1.163705785702e-03       5.956587166126e-01       6.418375907828e-01      -1.574253848117e+00       1.099902319455e-03       2.782279076653e-02      -1.186364961388e+00       1.223797713876e-03      -2.057568998961e-01      -1.237798510832e-04       2.778234247008e-02       3.324775795083e-01      -1.184165893769e+00       1.179246381824e-03      -1.542375270991e+00       1.179246381739e-03 
       1.799149443028e+02       5.375103323070e-04      -1.584163287420e+00       1.176566181860e-03       2.970011643348e-04       7.425029108371e-04       5.421366627959e-07       1.485005821674e-04      -1.188132232310e+00       1.176912658761e-03       5.954372281561e-01       6.412081254337e-01      -1.580332127931e+00       1.110335223630e-03       2.850793000597e-02      -1.191228870075e+00       1.239077178413e-03      -2.106946636346e-01      -1.286134916681e-04       2.846415108186e-02       3.324485266590e-01      -1.188920202415e+00       1.192904480625e-03      -1.549909803181e+00       1.192904480532e-03 
       1.823312315629e+02       5.465059972953e-04      -1.590483283144e+00       1.189679511409e-03       3.118797124074e-04       7.796992810185e-04       5.915341857934e-07       1.559398562037e-04      -1.192873098140e+00       1.190052602876e-03       5.952144466400e-01       6.405810526227e-01      -1.586434213281e+00       1.120621382947e-03       2.919869371148e-02      -1.196122484244e+00       1.254326471994e-03      -2.156723282745e-01      -1.335627670471e-04       2.915141465544e-02       3.324188417932e-01      -1.193700252646e+00       1.206494071815e-03      -1.557475430023e+00       1.206494071713e-03 
       1.847475188230e+02       5.555482425165e-04      -1.596835947925e+00       1.202724691880e-03       3.272019310059e-04       8.180048275147e-04       6.441938948298e-07       1.636009655029e-04      -1.197638531823e+00       1.203125826316e-03       5.949906638264e-01       6.399563469585e-01      -1.592559731825e+00       1.130760053558e-03       2.989496220197e-02      -1.201045807454e+00       1.269545793201e-03      -2.206892344586e-01      -1.386285767281e-04       2.984400930286e-02       3.323885179603e-01      -1.198505954906e+00       1.220014927422e-03      -1.565069755104e+00       1.220014927311e-03 
       1.871638060831e+02       5.646370529143e-04      -1.603221123604e+00       1.215701998637e-03       3.428402292784e-04       8.571005731959e-04       6.997098121053e-07       1.714201146392e-04      -1.202428418052e+00       1.216132481764e-03       5.947661844615e-01       6.393339931900e-01      -1.598708268112e+00       1.140750465827e-03       3.059661512013e-02      -1.205998813193e+00       1.284735297798e-03      -2.257447134499e-01      -1.438117957035e-04       3.054180909916e-02       3.323575481962e-01      -1.203337188523e+00       1.233466827863e-03      -1.572690418839e+00       1.233466827742e-03 
       1.895800933432e+02       5.737724149300e-04      -1.609638787580e+00       1.228611843526e-03       3.586573618163e-04       8.966434045408e-04       7.576562732423e-07       1.793286809082e-04      -1.207242742907e+00       1.229072886035e-03       5.945411703433e-01       6.387139424497e-01      -1.604879538893e+00       1.150591996283e-03       3.130353149313e-02      -1.210981576314e+00       1.299895270651e-03      -2.308381050013e-01      -1.491132855248e-04       3.124468856488e-02       3.323259255171e-01      -1.208193933391e+00       1.246849788439e-03      -1.580335277476e+00       1.246849788306e-03 
       1.919963806033e+02       5.829543146822e-04      -1.616088854035e+00       1.241454557050e-03       3.745741382766e-04       9.364353456916e-04       8.178974799075e-07       1.872870691383e-04      -1.212081444946e+00       1.241947395895e-03       5.943155636771e-01       6.380961619845e-01      -1.611073194418e+00       1.160283977997e-03       3.201558978314e-02      -1.215994123969e+00       1.315025936074e-03      -2.359687416652e-01      -1.545338843569e-04       3.195252060081e-02       3.322936429256e-01      -1.213076121110e+00       1.260163778204e-03      -1.588002214582e+00       1.260163778058e-03 
       1.944126678634e+02       5.921827397731e-04      -1.622571276389e+00       1.254230469764e-03       3.906446164284e-04       9.766115410711e-04       8.808700680473e-07       1.953223082142e-04      -1.216944492410e+00       1.254756542450e-03       5.940890520873e-01       6.374806095180e-01      -1.617288921048e+00       1.169825803424e-03       3.273266790443e-02      -1.221036512524e+00       1.330127560645e-03      -2.411359645957e-01      -1.600744171072e-04       3.266517865032e-02       3.322606934047e-01      -1.217983711944e+00       1.273408816830e-03      -1.595689247713e+00       1.273408816670e-03 
       1.976497449115e+02       6.046188668324e-04      -1.631306212061e+00       1.271241939627e-03       4.127274332648e-04       1.031818583162e-03       9.711417880550e-07       2.063637166324e-04      -1.223497472676e+00       1.271815316005e-03       5.937835333849e-01       6.366594110999e-01      -1.625649976861e+00       1.182372409660e-03       3.370098380289e-02      -1.227838519375e+00       1.350313885311e-03      -2.481146206903e-01      -1.676863752643e-04       3.362725958590e-02       3.322154937460e-01      -1.224598007809e+00       1.291044985602e-03      -1.606015591047e+00       1.291044985422e-03 
       2.008868219596e+02       6.171384452494e-04      -1.640098645437e+00       1.288134360118e-03       4.358222454456e-04       1.089555613614e-03       1.070384220817e-06       2.179111227228e-04      -1.230093735460e+00       1.288759009482e-03       5.934750370754e-01       6.358421298183e-01      -1.634048929555e+00       1.194646722636e-03       3.467779246755e-02      -1.234694036280e+00       1.370448839403e-03      -2.551561524484e-01      -1.755169025124e-04       3.459746326220e-02       3.321690675338e-01      -1.231257441468e+00       1.308557277603e-03      -1.616370040790e+00       1.308557277398e-03 
       2.041238990077e+02       6.297414483809e-04      -1.648948093772e+00       1.304907958766e-03       4.602669909475e-04       1.150667477369e-03       1.181463535648e-06       2.301334954737e-04      -1.236732933290e+00       1.305588897193e-03       5.931628169982e-01       6.350287580478e-01      -1.642484630821e+00       1.206647059690e-03       3.566279556599e-02      -1.241602920334e+00       1.390532697031e-03      -2.622589667565e-01      -1.835678169172e-04       3.557547887804e-02       3.321213977705e-01      -1.237961634478e+00       1.325945463953e-03      -1.626748365669e+00       1.325945463722e-03 
       2.073609760558e+02       6.424278512253e-04      -1.657854144024e+00       1.321562800803e-03       4.866331414311e-04       1.216582853578e-03       1.309516564028e-06       2.433165707155e-04      -1.243414775277e+00       1.322306763442e-03       5.928454856923e-01       6.342192708763e-01      -1.650955994362e+00       1.218371857600e-03       3.665569293450e-02      -1.248565081383e+00       1.410565796164e-03      -2.694214713655e-01      -1.918408759071e-04       3.656099376273e-02       3.320724674113e-01      -1.244710259981e+00       1.343209692165e-03      -1.637146777232e+00       1.343209691902e-03 
       2.105980531039e+02       6.551976304383e-04      -1.666816396159e+00       1.338098586555e-03       5.160326235009e-04       1.290081558752e-03       1.463648318122e-06       2.580163117505e-04      -1.250138987274e+00       1.338915095454e-03       5.925209742020e-01       6.334136400138e-01      -1.659461940668e+00       1.229819621264e-03       3.765618268568e-02      -1.255580440431e+00       1.430548487173e-03      -2.766420754368e-01      -2.003377764876e-04       3.755369357406e-02       3.320222593657e-01      -1.251503002036e+00       1.360350414278e-03      -1.647561887572e+00       1.360350413979e-03 
       2.138351301519e+02       6.680507643110e-04      -1.675834059692e+00       1.354514036287e-03       5.495727080761e-04       1.373931770190e-03       1.656290413648e-06       2.747863540380e-04      -1.256905013685e+00       1.355416963789e-03       5.921868016222e-01       6.326119340383e-01      -1.668000995888e+00       1.240988505065e-03       3.866396120244e-02      -1.262648628606e+00       1.450480714087e-03      -2.839191898151e-01      -2.090601552867e-04       3.855326234351e-02       3.319707564988e-01      -1.258339254620e+00       1.377367228723e-03      -1.657990319628e+00       1.377367228385e-03 
       2.170722072000e+02       6.809872323306e-04      -1.684905990651e+00       1.370806995711e-03       5.898620731333e-04       1.474655182833e-03       1.909913088482e-06       2.949310365667e-04      -1.263712049728e+00       1.371815614740e-03       5.918397805640e-01       6.318143081298e-01      -1.676571331419e+00       1.251876328259e-03       3.967872286928e-02      -1.269769016677e+00       1.470362029830e-03      -2.912512233308e-01      -2.180095856426e-04       3.955938172134e-02       3.319179416347e-01      -1.265218149998e+00       1.394259017548e-03      -1.668428745710e+00       1.394259017164e-03 
       2.204230030023e+02       6.944659158659e-04      -1.694353232994e+00       1.387541410197e-03       6.403062888803e-04       1.600765722201e-03       2.260470457862e-06       3.201531444401e-04      -1.270801079817e+00       1.388685795215e-03       5.914650489676e-01       6.309929539087e-01      -1.685474415914e+00       1.262849023313e-03       4.073616076325e-02      -1.277194367554e+00       1.490888365845e-03      -2.988969827937e-01      -2.275141759116e-04       4.060740441001e-02       3.318618710913e-01      -1.272383203954e+00       1.411613888869e-03      -1.679241950910e+00       1.411613888429e-03 
       2.237737988046e+02       7.080338514211e-04      -1.703857132566e+00       1.404140054109e-03       7.009858141932e-04       1.752464535483e-03       2.730890914713e-06       3.504929070966e-04      -1.277933111763e+00       1.405453469537e-03       5.910728050798e-01       6.301760509077e-01      -1.694408038179e+00       1.273517009322e-03       4.180040821014e-02      -1.284675052746e+00       1.511360190888e-03      -3.065981203547e-01      -2.372652769353e-04       4.166174543402e-02       3.318043571634e-01      -1.279592834792e+00       1.428836775017e-03      -1.690060929466e+00       1.428836774515e-03 
       2.271245946068e+02       7.216910211229e-04      -1.713416371930e+00       1.420599470947e-03       7.727100374382e-04       1.931775093596e-03       3.358880553040e-06       3.863550187191e-04      -1.285107281281e+00       1.422122557145e-03       5.906614440558e-01       6.293637749980e-01      -1.703370128441e+00       1.283877952606e-03       4.287111997457e-02      -1.292210361209e+00       1.531776903663e-03      -3.143528759159e-01      -2.472644261581e-04       4.272204578665e-02       3.317453806683e-01      -1.286846072183e+00       1.445927055192e-03      -1.700883285209e+00       1.445927054618e-03 
       2.304753904091e+02       7.354374087196e-04      -1.723029767802e+00       1.436915647284e-03       8.557323243696e-04       2.139330810924e-03       4.191629373623e-06       4.278661621848e-04      -1.292322851556e+00       1.438698143730e-03       5.902290143986e-01       6.285562644589e-01      -1.712358757474e+00       1.293929707190e-03       4.394794859212e-02      -1.299799693000e+00       1.552138025675e-03      -3.221594923502e-01      -2.575130911831e-04       4.378794454274e-02       3.316849223823e-01      -1.294142057410e+00       1.462884357365e-03      -1.711707185502e+00       1.462884356708e-03 
       2.310275949484e+02       7.377113479978e-04      -1.724619163793e+00       1.439590456859e-03       8.704773961372e-04       2.176193490343e-03       4.352386980693e-06       4.352386980686e-04      -1.293515896104e+00       1.441421240349e-03       5.901555590463e-01       6.284236521438e-01      -1.713842491241e+00       1.295556407246e-03       4.412597071619e-02      -1.301055552651e+00       1.555488140947e-03      -3.234508611035e-01      -2.592260950703e-04       4.396411447022e-02       3.316748154238e-01      -1.295348473960e+00       1.465666148585e-03      -1.713490998390e+00       1.465666147913e-03 
       2.310275962669e+02       7.377113534301e-04      -1.724619167590e+00       1.439590463277e-03       8.704774718841e-04       2.176193490314e-03       4.352386980693e-06       4.352386980727e-04      -1.293515898954e+00       1.441421246776e-03       5.903414955251e-01       6.284236518274e-01      -1.713842494785e+00       1.295556411120e-03       4.412597114143e-02      -1.301055555652e+00       1.555488148945e-03      -3.234508641885e-01      -2.592260991685e-04       4.396411489102e-02       3.316748153996e-01      -1.295348476842e+00       1.465666155222e-03      -1.713491002649e+00       1.465666154551e-03 
       2.310275975854e+02       7.377113588623e-04      -1.724619171387e+00       1.439590469695e-03       8.704775476310e-04       2.176193490286e-03       4.352386980694e-06       4.352386980768e-04      -1.293515901804e+00       1.441421253203e-03       5.903414953211e-01       6.284236515109e-01      -1.713842498328e+00       1.295556414994e-03       4.412597156667e-02      -1.301055558652e+00       1.555488156942e-03      -3.234508672735e-01      -2.592261032667e-04       4.396411531183e-02       3.316748153754e-01      -1.295348479724e+00       1.465666161860e-03      -1.713491006908e+00       1.465666161188e-03 
       2.310275989039e+02       7.377113642946e-04      -1.724619175183e+00       1.439590476112e-03       8.704776233779e-04       2.176193490257e-03       4.352386980694e-06       4.352386980809e-04      -1.293515904654e+00       1.441421259630e-03       5.903414951171e-01       6.284236511944e-01      -1.713842501872e+00       1.295556418868e-03       4.412597199191e-02      -1.301055561652e+00       1.555488164939e-03      -3.234508703584e-01      -2.592261073649e-04       4.396411573263e-02       3.316748153513e-01      -1.295348482606e+00       1.465666168498e-03      -1.713491011167e+00       1.465666167826e-03 
       2.310276120886e+02       7.377114186173e-04      -1.724619213150e+00       1.439590540291e-03       8.704783808450e-04       2.176193489976e-03       4.352386980710e-06       4.352386981231e-04      -1.293515933153e+00       1.441421323899e-03       5.903414930770e-01       6.284236480296e-01      -1.713842537306e+00       1.295556457607e-03       4.412597624431e-02      -1.301055591656e+00       1.555488244910e-03      -3.234509012080e-01      -2.592261483469e-04       4.396411994064e-02       3.316748151095e-01      -1.295348511424e+00       1.465666234874e-03      -1.713491053759e+00       1.465666234203e-03 
       2.310276252733e+02       7.377114729399e-04      -1.724619251117e+00       1.439590604469e-03       8.704791383099e-04       2.176193489700e-03       4.352386980740e-06       4.352386981662e-04      -1.293515961652e+00       1.441421388169e-03       5.903414910369e-01       6.284236448648e-01      -1.713842572741e+00       1.295556496347e-03       4.412598049672e-02      -1.301055621659e+00       1.555488324881e-03      -3.234509320577e-01      -2.592261893289e-04       4.396412414866e-02       3.316748148676e-01      -1.295348540243e+00       1.465666301251e-03      -1.713491096350e+00       1.465666300579e-03 
       2.310276384580e+02       7.377115272626e-04      -1.724619289084e+00       1.439590668647e-03       8.704798957727e-04       2.176193489428e-03       4.352386980784e-06       4.352386982103e-04      -1.293515990151e+00       1.441421452439e-03       5.903414889967e-01       6.284236417000e-01      -1.713842608176e+00       1.295556535086e-03       4.412598474912e-02      -1.301055651662e+00       1.555488404853e-03      -3.234509629073e-01      -2.592262303109e-04       4.396412835667e-02       3.316748146258e-01      -1.295348569062e+00       1.465666367628e-03      -1.713491138942e+00       1.465666366956e-03 
       2.310277129532e+02       7.377118341921e-04      -1.724619503600e+00       1.439591031261e-03       8.704841754892e-04       2.176193487984e-03       4.352386981284e-06       4.352386984771e-04      -1.293516151175e+00       1.441421815571e-03       5.903414774699e-01       6.284236238184e-01      -1.713842808385e+00       1.295556753968e-03       4.412600877571e-02      -1.301055821183e+00       1.555488856700e-03      -3.234511372113e-01      -2.592264618642e-04       4.396415213246e-02       3.316748132596e-01      -1.295348731892e+00       1.465666742664e-03      -1.713491379589e+00       1.465666741992e-03 
       2.310277874484e+02       7.377121411216e-04      -1.724619718116e+00       1.439591393875e-03       8.704884551384e-04       2.176193486696e-03       4.352386982228e-06       4.352386987753e-04      -1.293516312199e+00       1.441422178703e-03       5.903414659431e-01       6.284236059369e-01      -1.713843008595e+00       1.295556972849e-03       4.412603280230e-02      -1.301055990704e+00       1.555489308547e-03      -3.234513115153e-01      -2.592266934176e-04       4.396417590825e-02       3.316748118934e-01      -1.295348894722e+00       1.465667117700e-03      -1.713491620236e+00       1.465667117028e-03 
       2.310278619436e+02       7.377124480512e-04      -1.724619932633e+00       1.439591756489e-03       8.704927347196e-04       2.176193485566e-03       4.352386983622e-06       4.352386991052e-04      -1.293516473222e+00       1.441422541836e-03       5.903414544164e-01       6.284235880553e-01      -1.713843208805e+00       1.295557191730e-03       4.412605682890e-02      -1.301056160225e+00       1.555489760394e-03      -3.234514858194e-01      -2.592269249711e-04       4.396419968404e-02       3.316748105271e-01      -1.295349057552e+00       1.465667492735e-03      -1.713491860884e+00       1.465667492064e-03 
       2.310279364388e+02       7.377127549808e-04      -1.724620147149e+00       1.439592119103e-03       8.704970142323e-04       2.176193484596e-03       4.352386985466e-06       4.352386994669e-04      -1.293516634246e+00       1.441422904969e-03       5.903414428898e-01       6.284235701737e-01      -1.713843409015e+00       1.295557410611e-03       4.412608085550e-02      -1.301056329746e+00       1.555490212241e-03      -3.234516601235e-01      -2.592271565248e-04       4.396422345984e-02       3.316748091609e-01      -1.295349220381e+00       1.465667867771e-03      -1.713492101531e+00       1.465667867100e-03 
       2.310281913487e+02       7.377138052417e-04      -1.724620881188e+00       1.439593359901e-03       8.705116574742e-04       2.176193482483e-03       4.352386995197e-06       4.352387009458e-04      -1.293517185242e+00       1.441424147551e-03       5.903414034484e-01       6.284235089862e-01      -1.713844094100e+00       1.295558159584e-03       4.412616307042e-02      -1.301056909819e+00       1.555491758383e-03      -3.234522565625e-01      -2.592279488627e-04       4.396430481656e-02       3.316748044859e-01      -1.295349777558e+00       1.465669151079e-03      -1.713492924985e+00       1.465669150407e-03 
