#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]           22:delta_pacdm           23:theta_pacdm           24:delta_pacdr           25:theta_pacdr        
       5.163700458845e+03       1.179081872300e-01      -1.739533319607e-01       1.336063611546e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.029105922384e+03       7.586332372696e-01       4.179966349585e-02       4.179966373398e-02      -1.671985453707e-01      -3.712390166388e-07       0.000000000000e+00      -2.088023030573e+03       7.593197573806e-01      -1.008047925261e+01      -7.518362437610e-01       8.738873696890e-04       3.965417666241e-03      -1.938744628529e+03       7.564209586516e-01       1.035290846430e+00       3.647482984401e-03 
       5.166722170168e+03       1.180396639627e-01      -1.740065697040e-01       1.298545993633e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.031398923637e+03       7.590499633432e-01       4.179933232981e-02       4.179933256720e-02      -1.671972209536e-01      -3.705953782740e-07       0.000000000000e+00      -2.090318106101e+03       7.597363581404e-01      -1.010311465701e+01      -7.522394999360e-01       8.721472910475e-04       3.956742560626e-03      -1.941030949603e+03       7.568407881677e-01       1.002409959566e+00       1.263006090867e-02 
       5.169743881491e+03       1.181712149089e-01      -1.740582943345e-01       1.261081391146e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.033693184095e+03       7.594666757735e-01       4.179900123437e-02       4.179900147102e-02      -1.671958968151e-01      -3.699639357091e-07       0.000000000000e+00      -2.092614440463e+03       7.601529501723e-01      -1.012579036186e+01      -7.526427632913e-01       8.704115143988e-04       3.948090856972e-03      -1.943318539260e+03       7.572606035881e-01       9.340211299475e-01       2.122910840164e-02 
       5.172765592815e+03       1.183028400711e-01      -1.741085092322e-01       1.223723157961e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.035988703717e+03       7.598833743236e-01       4.179867020623e-02       4.179867044214e-02      -1.671945729399e-01      -3.693516057446e-07       0.000000000000e+00      -2.094912033633e+03       7.605695330808e-01      -1.014850631779e+01      -7.530460340521e-01       8.686800193143e-04       3.939462487879e-03      -1.945607397456e+03       7.576804045293e-01       8.322007977085e-01       2.918357421150e-02 
       5.175787304138e+03       1.184345394527e-01      -1.741572196648e-01       1.186522110608e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.038285482461e+03       7.603000589205e-01       4.179833922969e-02       4.179833946487e-02      -1.671932492634e-01      -3.687647208706e-07       0.000000000000e+00      -2.097210885581e+03       7.609861066358e-01      -1.017126247366e+01      -7.534493124299e-01       8.669527856655e-04       3.930857383034e-03      -1.947897524147e+03       7.581001907728e-01       7.000404813915e-01       3.625196394221e-02 
       5.178809015462e+03       1.185663130586e-01      -1.742044329487e-01       1.149526211419e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.040583520283e+03       7.607167296538e-01       4.179800827732e-02       4.179800851177e-02      -1.671919256742e-01      -3.682088386414e-07       0.000000000000e+00      -2.099510996279e+03       7.614026707707e-01      -1.019405877753e+01      -7.538525986211e-01       8.652297936531e-04       3.922275469186e-03      -1.950188919289e+03       7.585199622642e-01       5.415528326185e-01       4.221968822833e-02 
       5.181830726785e+03       1.186981608947e-01      -1.742501583151e-01       1.112780561496e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.042882817144e+03       7.611333867789e-01       4.179767731077e-02       4.179767754449e-02      -1.671906020175e-01      -3.676885776960e-07       0.000000000000e+00      -2.101812365701e+03       7.618192255865e-01      -1.021689517715e+01      -7.542558928091e-01       8.635110236937e-04       3.913716670120e-03      -1.952481582836e+03       7.589397191160e-01       3.615497053096e-01       4.690558350680e-02 
       5.184852438108e+03       1.188300829681e-01      -1.742944065792e-01       1.076327736205e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.045183373003e+03       7.615500307202e-01       4.179734628180e-02       4.179734651479e-02      -1.671892780994e-01      -3.672074810890e-07       0.000000000000e+00      -2.104114993817e+03       7.622357713546e-01      -1.023977162028e+01      -7.546591951658e-01       8.617964563458e-04       3.905180906638e-03      -1.954775514746e+03       7.593594616117e-01       1.654960506057e-01       5.016740571970e-02 
       5.187298567976e+03       1.189369306466e-01      -1.743291531065e-01       1.047060208281e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.047046636589e+03       7.618873022645e-01       4.179707822326e-02       4.179707845567e-02      -1.671882060163e-01      -3.668483701258e-07       0.000000000000e+00      -2.105979934720e+03       7.625729663515e-01      -1.025831980710e+01      -7.549856817961e-01       8.604115485168e-04       3.898287867409e-03      -1.956633422983e+03       7.596992405372e-01      -8.962636641237e-04       5.169556692311e-02 
       5.189744697844e+03       1.190438269847e-01      -1.743629472523e-01       1.018030350664e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.048910725177e+03       7.622245659578e-01       4.179681005259e-02       4.179681028442e-02      -1.671871334764e-01      -3.665171561806e-07       0.000000000000e+00      -2.107845700440e+03       7.629101560296e-01      -1.027689417435e+01      -7.553121739579e-01       8.590293721249e-04       3.891409824969e-03      -1.958492162353e+03       7.600390106791e-01      -1.705985527073e-01       5.219438319944e-02 
       5.192190827712e+03       1.191507719869e-01      -1.743957970824e-01       9.892566713687e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.050775638746e+03       7.625618221047e-01       4.179654173850e-02       4.179654196974e-02      -1.671860603544e-01      -3.662139534955e-07       0.000000000000e+00      -2.109712290964e+03       7.632473406152e-01      -1.029549469559e+01      -7.556386717188e-01       8.576499166742e-04       3.884546735986e-03      -1.960351732835e+03       7.603787722696e-01      -3.402326887524e-01       5.165388476649e-02 
       5.194636957580e+03       1.192577656540e-01      -1.744277112378e-01       9.607566636149e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.052641377279e+03       7.628990705091e-01       4.179627326694e-02       4.179627349760e-02      -1.671849865943e-01      -3.659383289722e-07       0.000000000000e+00      -2.111579706279e+03       7.635845198342e-01      -1.031412134431e+01      -7.559651751409e-01       8.562731718282e-04       3.877698566697e-03      -1.962212134408e+03       7.607185250413e-01      -5.064210848139e-01       5.008482008288e-02 
       5.197083087448e+03       1.193648079867e-01      -1.744586989881e-01       9.325466126642e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.054507940756e+03       7.632363109178e-01       4.179600462648e-02       4.179600485657e-02      -1.671839121507e-01      -3.656893128312e-07       0.000000000000e+00      -2.113447946372e+03       7.639216933575e-01      -1.033277409315e+01      -7.562916842831e-01       8.548991274488e-04       3.870865284563e-03      -1.964073367049e+03       7.610582686707e-01      -6.658541932639e-01       4.751844498221e-02 
       5.199529217316e+03       1.194718989859e-01      -1.744887700447e-01       9.046418196546e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.056375329158e+03       7.635735431477e-01       4.179573580428e-02       4.179573603379e-02      -1.671828369727e-01      -3.654654199270e-07       0.000000000000e+00      -2.115317011228e+03       7.642588609261e-01      -1.035145291368e+01      -7.566181992011e-01       8.535277736574e-04       3.864046855859e-03      -1.965935430737e+03       7.613980029054e-01      -8.153571198463e-01       4.400587533341e-02 
       5.201975347184e+03       1.195790386532e-01      -1.745179346505e-01       8.770564230764e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.058243542464e+03       7.639107670834e-01       4.179546678654e-02       4.179546701546e-02      -1.671817610056e-01      -3.652646818342e-07       0.000000000000e+00      -2.117186900833e+03       7.645960223501e-01      -1.037015777671e+01      -7.569447199454e-01       8.521591006142e-04       3.857243245662e-03      -1.967798325448e+03       7.617377275615e-01      -9.519530483461e-01       3.961705601540e-02 
       5.205204428081e+03       1.197205458438e-01      -1.745550641785e-01       8.411528160335e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.060710991910e+03       7.643559160285e-01       4.179511133833e-02       4.179511156650e-02      -1.671803393406e-01      -3.650310117509e-07       0.000000000000e+00      -2.119656562896e+03       7.650410919425e-01      -1.039488947446e+01      -7.573757616169e-01       8.503564342463e-04       3.848284584015e-03      -1.970258763301e+03       7.621861755704e-01      -1.107935712292e+00       3.263179949388e-02 
       5.208433508979e+03       1.198621378530e-01      -1.745906582407e-01       8.058560603597e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.063179878757e+03       7.648010505107e-01       4.179475549039e-02       4.179475571781e-02      -1.671789160679e-01      -3.648268760426e-07       0.000000000000e+00      -2.122127662107e+03       7.654861505239e-01      -1.041966643366e+01      -7.578068136082e-01       8.485583992750e-04       3.839351595754e-03      -1.972720649203e+03       7.626346066090e-01      -1.231312570359e+00       2.451555159724e-02 
       5.211662589877e+03       1.200038146885e-01      -1.746247435200e-01       7.711904620566e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.065650202957e+03       7.652461708116e-01       4.179439920918e-02       4.179439943584e-02      -1.671774910555e-01      -3.646447394035e-07       0.000000000000e+00      -2.124600198432e+03       7.659311982132e-01      -1.044448858535e+01      -7.582378759931e-01       8.467649741420e-04       3.830444190845e-03      -1.975183983099e+03       7.630830208102e-01      -1.317807951765e+00       1.554970664926e-02 
       5.214891670774e+03       1.201455763594e-01      -1.746573475851e-01       7.371775662124e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.068121964466e+03       7.656912774428e-01       4.179404246222e-02       4.179404268813e-02      -1.671760641760e-01      -3.644763720834e-07       0.000000000000e+00      -2.127074171837e+03       7.663762353627e-01      -1.046935586098e+01      -7.586689488293e-01       8.449761361047e-04       3.821562275513e-03      -1.977648764936e+03       7.635314185404e-01      -1.364424984226e+00       6.045081236106e-03 
       5.218120751672e+03       1.202874228762e-01      -1.746884988810e-01       7.038359844724e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.070595163240e+03       7.661363711364e-01       4.179368521868e-02       4.179368544385e-02      -1.671746353086e-01      -3.643131402109e-07       0.000000000000e+00      -2.129549582288e+03       7.668212625487e-01      -1.049426819326e+01      -7.591000321542e-01       8.431918619026e-04       3.812705752219e-03      -1.980114994661e+03       7.639798003897e-01      -1.369548823684e+00      -3.668919174848e-03 
       5.221349832569e+03       1.204293542503e-01      -1.747182265998e-01       6.711814996563e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.073069799240e+03       7.665814527083e-01       4.179332745384e-02       4.179332767827e-02      -1.671732043569e-01      -3.641463036663e-07       0.000000000000e+00      -2.132026429754e+03       7.672662804348e-01      -1.051922551681e+01      -7.595311259843e-01       8.414121293744e-04       3.803874521938e-03      -1.982582672225e+03       7.644281670359e-01      -1.333002361015e+00      -1.325566995033e-02 
       5.224578913467e+03       1.205713704864e-01      -1.747465606298e-01       6.392274394140e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.075545872426e+03       7.670265220010e-01       4.179296918507e-02       4.179296940876e-02      -1.671717713928e-01      -3.639673185063e-07       0.000000000000e+00      -2.134504714205e+03       7.677112887151e-01      -1.054422776711e+01      -7.599622303175e-01       8.396369174433e-04       3.795068503670e-03      -1.985051797576e+03       7.648765181869e-01      -1.256052502500e+00      -2.238293923900e-02 
       5.228132502183e+03       1.207277567874e-01      -1.747761677297e-01       6.048844444773e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.078272440650e+03       7.675163038155e-01       4.179257437867e-02       4.179257460154e-02      -1.671701922962e-01      -3.637467377304e-07       0.000000000000e+00      -2.137233715693e+03       7.682010063026e-01      -1.057179447552e+01      -7.604366707846e-01       8.376885031820e-04       3.785406574040e-03      -1.987770731982e+03       7.653699077979e-01      -1.127888828450e+00      -3.152052232109e-02 
       5.230846470764e+03       1.208472623161e-01      -1.747976930751e-01       5.792427812512e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.080355964269e+03       7.678903521566e-01       4.179227251243e-02       4.179227273469e-02      -1.671689849362e-01      -3.635557579429e-07       0.000000000000e+00      -2.139319097509e+03       7.685750075373e-01      -1.059288442613e+01      -7.607990219090e-01       8.362040986870e-04       3.778047948599e-03      -1.989848434086e+03       7.657467086719e-01      -1.002517266497e+00      -3.762654213018e-02 
       5.233560439345e+03       1.209668277976e-01      -1.748182979651e-01       5.541136432252e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.082440503032e+03       7.682643909618e-01       4.179197037772e-02       4.179197059936e-02      -1.671677765091e-01      -3.633411400639e-07       0.000000000000e+00      -2.141405494343e+03       7.689490008307e-01      -1.061400597163e+01      -7.611613804060e-01       8.347228433221e-04       3.770706975434e-03      -1.991927158800e+03       7.661234974733e-01      -8.566769485967e-01      -4.281039387112e-02 
       5.235783783938e+03       1.210648232285e-01      -1.748345051022e-01       5.339109246383e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.084148960888e+03       7.685708049359e-01       4.179172267948e-02       4.179172290062e-02      -1.671667858134e-01      -3.631455088859e-07       0.000000000000e+00      -2.143115474283e+03       7.692553786529e-01      -1.063133273477e+01      -7.614582381757e-01       8.335117023974e-04       3.764706203585e-03      -1.993630859215e+03       7.664321623662e-01      -7.244401016750e-01      -4.628024346471e-02 
       5.238007128531e+03       1.211628588998e-01      -1.748501172406e-01       5.140547852722e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.085858100002e+03       7.688772125834e-01       4.179147483085e-02       4.179147505149e-02      -1.671657945217e-01      -3.629305487252e-07       0.000000000000e+00      -2.144826135400e+03       7.695617511222e-01      -1.064868065078e+01      -7.617551008539e-01       8.323026584184e-04       3.758717218028e-03      -1.995335245890e+03       7.667408191435e-01      -5.830334327149e-01      -4.898856014275e-02 
       5.240230473125e+03       1.212609348140e-01      -1.748651446686e-01       4.945455637784e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.087567920359e+03       7.691836139962e-01       4.179122684418e-02       4.179122706432e-02      -1.671648026836e-01      -3.626952169711e-07       0.000000000000e+00      -2.146537477684e+03       7.698681182882e-01      -1.066604969682e+01      -7.620519684173e-01       8.310957056009e-04       3.752739990170e-03      -1.997040318807e+03       7.670494678593e-01      -4.347825885950e-01      -5.089079059378e-02 
       5.241983068577e+03       1.213382734637e-01      -1.748765849427e-01       4.794116376883e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.088916200296e+03       7.694251366805e-01       4.179103127398e-02       4.179103149372e-02      -1.671640204927e-01      -3.624948833325e-07       0.000000000000e+00      -2.147886957257e+03       7.701096146064e-01      -1.067975606966e+01      -7.622859835850e-01       8.301457702290e-04       3.748036589642e-03      -1.998384860000e+03       7.672927607132e-01      -3.146946758667e-01      -5.180106663703e-02 
       5.243735664029e+03       1.214156371226e-01      -1.748876733017e-01       4.644931420272e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.090264903521e+03       7.696666556699e-01       4.179083563010e-02       4.179083584945e-02      -1.671632380109e-01      -3.622812636550e-07       0.000000000000e+00      -2.149236860072e+03       7.703511077630e-01      -1.069347554698e+01      -7.625200017567e-01       8.291971262303e-04       3.743340461980e-03      -1.999729827583e+03       7.675360486966e-01      -1.930980073765e-01      -5.218140314641e-02 
       5.245084453353e+03       1.214751928661e-01      -1.748959703773e-01       4.531584183676e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.091303147491e+03       7.698525251159e-01       4.179068501614e-02       4.179068523519e-02      -1.671626356297e-01      -3.621077814264e-07       0.000000000000e+00      -2.150276027210e+03       7.705369576790e-01      -1.070404290958e+01      -7.627001030905e-01       8.284679315036e-04       3.739731286830e-03      -2.000765198731e+03       7.677232787408e-01      -9.927232335217e-02      -5.211062592401e-02 
       5.246433242677e+03       1.215347634238e-01      -1.749040642763e-01       4.419509203379e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.092341642158e+03       7.700383924965e-01       4.179053436294e-02       4.179053458169e-02      -1.671620330939e-01      -3.619264339338e-07       0.000000000000e+00      -2.151315445020e+03       7.707228058251e-01      -1.071461802246e+01      -7.628802061857e-01       8.277394983392e-04       3.736126403318e-03      -2.001800822410e+03       7.679105060052e-01      -5.858107625233e-03      -5.172401045509e-02 
       5.247782032001e+03       1.215943487967e-01      -1.749119572769e-01       4.308703821176e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.093380387519e+03       7.702242578763e-01       4.179038367203e-02       4.179038389048e-02      -1.671614304095e-01      -3.617373036668e-07       0.000000000000e+00      -2.152355113498e+03       7.709086522571e-01      -1.072520088087e+01      -7.630603110335e-01       8.270118253833e-04       3.732525804336e-03      -2.002836698618e+03       7.680977305468e-01       8.657857178192e-02      -5.102389661236e-02 
       5.249130821325e+03       1.216539489856e-01      -1.749196516533e-01       4.199164708840e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.094419383573e+03       7.704101213241e-01       4.179023294472e-02       4.179023316287e-02      -1.671608275816e-01      -3.615405212987e-07       0.000000000000e+00      -2.153395032643e+03       7.710944970354e-01      -1.073579148016e+01      -7.632404176246e-01       8.262849112026e-04       3.728929482709e-03      -2.003872827350e+03       7.682849524268e-01       1.774773700356e-01      -5.001452494913e-02 
       5.250479610649e+03       1.217135639911e-01      -1.749271496795e-01       4.090888487740e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.095458630316e+03       7.705959828517e-01       4.179008218420e-02       4.179008240205e-02      -1.671602246230e-01      -3.613362642430e-07       0.000000000000e+00      -2.154435202452e+03       7.712803401633e-01      -1.074638981573e+01      -7.634205259493e-01       8.255587543188e-04       3.725337432298e-03      -2.004909208604e+03       7.684721716494e-01       2.662872617832e-01      -4.870201320889e-02 
       5.251828399973e+03       1.217731938132e-01      -1.749344536299e-01       3.983871552093e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.096498127746e+03       7.707818424057e-01       4.178993139576e-02       4.178993161331e-02      -1.671596215548e-01      -3.611247558766e-07       0.000000000000e+00      -2.155475622924e+03       7.714661815790e-01      -1.075699588297e+01      -7.636006359973e-01       8.248333532600e-04       3.721749648141e-03      -2.005945842376e+03       7.686593881542e-01       3.524699575389e-01      -4.709431765151e-02 
       5.254061130418e+03       1.218719351355e-01      -1.749461238198e-01       3.809475329741e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.098219420043e+03       7.710895022063e-01       4.178968173891e-02       4.178968195597e-02      -1.671586230734e-01      -3.607594325494e-07       0.000000000000e+00      -2.157198443133e+03       7.717738119067e-01      -1.077456971101e+01      -7.638987865322e-01       8.236342112975e-04       3.715819940506e-03      -2.007662398311e+03       7.689692925397e-01       4.879683221583e-01      -4.381110479245e-02 
       5.256293860863e+03       1.219707170594e-01      -1.749572786418e-01       3.638494937008e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.099941399255e+03       7.713971562683e-01       4.178943204040e-02       4.178943225696e-02      -1.671576244304e-01      -3.603764568982e-07       0.000000000000e+00      -2.158921950192e+03       7.720814371529e-01      -1.079216469096e+01      -7.641969417119e-01       8.224371298764e-04       3.709901886317e-03      -2.009379646170e+03       7.692791890947e-01       6.125949813734e-01      -3.980089198480e-02 
       5.258526591309e+03       1.220695395859e-01      -1.749679282503e-01       3.470905859504e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.101664065370e+03       7.717048044445e-01       4.178918231842e-02       4.178918253449e-02      -1.671566256979e-01      -3.599775906249e-07       0.000000000000e+00      -2.160646144089e+03       7.723890571345e-01      -1.080978080075e+01      -7.644951014855e-01       8.212421025504e-04       3.703995461545e-03      -2.011097585936e+03       7.695890776404e-01       7.242821556637e-01      -3.513023272854e-02 
       5.260759321754e+03       1.221684027163e-01      -1.749780827122e-01       3.306680092408e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.103387418373e+03       7.720124466336e-01       4.178893258815e-02       4.178893280373e-02      -1.671556269362e-01      -3.595648595534e-07       0.000000000000e+00      -2.162371024813e+03       7.726966717149e-01      -1.082741801813e+01      -7.647932657987e-01       8.200491228598e-04       3.698100641399e-03      -2.012816217591e+03       7.698989580449e-01       8.211767089846e-01      -2.987664094816e-02 
       5.262992052200e+03       1.222673064523e-01      -1.749877520127e-01       3.145788255554e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.105111458251e+03       7.723200827806e-01       4.178868286156e-02       4.178868307665e-02      -1.671546281925e-01      -3.591405191017e-07       0.000000000000e+00      -2.164096592352e+03       7.730042808048e-01      -1.084507632079e+01      -7.650914345945e-01       8.188581843620e-04       3.692217400319e-03      -2.014535541115e+03       7.702088302233e-01       9.016707872628e-01      -2.412729779236e-02 
       5.265224782645e+03       1.223662507958e-01      -1.749969460220e-01       2.988197582376e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.106836184992e+03       7.726277128779e-01       4.178843314724e-02       4.178843336184e-02      -1.671536295004e-01      -3.587070160904e-07       0.000000000000e+00      -2.165822846692e+03       7.733118843630e-01      -1.086275568640e+01      -7.653896078138e-01       8.176692806597e-04       3.686345711970e-03      -2.016255556492e+03       7.705186941388e-01       9.644286343301e-01      -1.797760651756e-02 
       5.267457513091e+03       1.224652357491e-01      -1.750056745255e-01       2.833874244379e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.108561598580e+03       7.729353369657e-01       4.178818345028e-02       4.178818366440e-02      -1.671526308795e-01      -3.582669479973e-07       0.000000000000e+00      -2.167549787822e+03       7.736194823970e-01      -1.088045609271e+01      -7.656877853944e-01       8.164824053869e-04       3.680485549246e-03      -2.017976263702e+03       7.708285498033e-01       1.008408874039e+00      -1.152961418052e-02 
       5.270373835930e+03       1.225945879745e-01      -1.750163903261e-01       2.637162303643e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.110816314427e+03       7.733371370502e-01       4.178785733207e-02       4.178785754556e-02      -1.671513266260e-01      -3.576867528832e-07       0.000000000000e+00      -2.169806498809e+03       7.740212491284e-01      -1.090360746444e+01      -7.660772621055e-01       8.149351906871e-04       3.672848500161e-03      -2.020224839723e+03       7.712332612817e-01       1.036401372369e+00      -2.836179783759e-03 
       5.273290158770e+03       1.227240094948e-01      -1.750263496460e-01       2.445878077184e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.113072202038e+03       7.737389273561e-01       4.178753123953e-02       4.178753145238e-02      -1.671500224751e-01      -3.571061432117e-07       0.000000000000e+00      -2.172064381464e+03       7.744230067848e-01      -1.092679464737e+01      -7.664667459899e-01       8.133914113569e-04       3.665231002842e-03      -2.022474595994e+03       7.716379590503e-01       1.030352043696e+00       5.937440247782e-03 
       5.276206481609e+03       1.228535003179e-01      -1.750355733491e-01       2.259932346149e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.115329261386e+03       7.741407083417e-01       4.178720515572e-02       4.178720536794e-02      -1.671487183573e-01      -3.565312908238e-07       0.000000000000e+00      -2.174323435761e+03       7.748247557569e-01      -1.095001759471e+01      -7.668562368820e-01       8.118510530377e-04       3.657632990812e-03      -2.024725532475e+03       7.720426435098e-01       9.904330198986e-01       1.454305749635e-02 
       5.279122804449e+03       1.229830604528e-01      -1.750440819621e-01       2.079233097363e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.117587492444e+03       7.745424805941e-01       4.178687905327e-02       4.178687926487e-02      -1.671474141613e-01      -3.559681974741e-07       0.000000000000e+00      -2.176583661676e+03       7.752264965667e-01      -1.097327626158e+01      -7.672457346050e-01       8.103141028215e-04       3.650054395415e-03      -2.026977649127e+03       7.724473151917e-01       9.177743520763e-01       2.273725706987e-02 
       5.282039127289e+03       1.231126899056e-01      -1.750518956631e-01       1.903684825888e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.119846895187e+03       7.749442443253e-01       4.178655291172e-02       4.178655312269e-02      -1.671461098036e-01      -3.554225256330e-07       0.000000000000e+00      -2.178845059185e+03       7.756282293629e-01      -1.099657060473e+01      -7.676352389718e-01       8.087805483259e-04       3.642495154704e-03      -2.029230945914e+03       7.728519742545e-01       8.144313794291e-01       3.028829064668e-02 
       5.284955450128e+03       1.232423886776e-01      -1.750590343622e-01       1.733190299169e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.122107469590e+03       7.753459990675e-01       4.178622672825e-02       4.178622693860e-02      -1.671448052715e-01      -3.548994413904e-07       0.000000000000e+00      -2.181107628265e+03       7.760299536164e-01      -1.101990058112e+01      -7.680247497882e-01       8.072503765037e-04       3.634955218848e-03      -2.031485422799e+03       7.732566201789e-01       6.833269297060e-01       3.698260704946e-02 
       5.287871772968e+03       1.233721567709e-01      -1.750655175724e-01       1.567650424361e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.124369215626e+03       7.757477444136e-01       4.178590049325e-02       4.178590070298e-02      -1.671435005252e-01      -3.544034697933e-07       0.000000000000e+00      -2.183371368889e+03       7.764316688608e-01      -1.104326614669e+01      -7.684142668563e-01       8.057235738268e-04       3.627434537170e-03      -2.033741079742e+03       7.736612525080e-01       5.281691495720e-01       4.263087580489e-02 
       5.290788095808e+03       1.235019941882e-01      -1.750713643931e-01       1.406964964312e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.126632133268e+03       7.761494800877e-01       4.178557418854e-02       4.178557439765e-02      -1.671421954910e-01      -3.539383708340e-07       0.000000000000e+00      -2.185636281032e+03       7.768333747629e-01      -1.106666725645e+01      -7.688037899736e-01       8.042001271654e-04       3.619933056865e-03      -2.035997916705e+03       7.740658709184e-01       3.533466962591e-01       4.707334621393e-02 
       5.293704418647e+03       1.236319009332e-01      -1.750765935425e-01       1.251033109995e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.128896222486e+03       7.765512059454e-01       4.178524778815e-02       4.178524799664e-02      -1.671408900642e-01      -3.535070348670e-07       0.000000000000e+00      -2.187902364665e+03       7.772350711229e-01      -1.109010386523e+01      -7.691933189287e-01       8.026800237355e-04       3.612450722988e-03      -2.038255933644e+03       7.744704752195e-01       1.638044017667e-01       5.018437590115e-02 
