# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   68       2.612247573987e-10       4.226413374053e-14      -7.371088703403e-13       0.000000000000e+00       2.159859034966e-11       3.191898618061e-12      -1.015985748892e-14 
   69       2.648123524597e-10       4.404251270996e-14      -7.981622508470e-13       0.000000000000e+00       2.083492832817e-11       3.096554386034e-12      -9.997732026016e-15 
   70       2.684346200365e-10       4.585271093374e-14      -8.609930638268e-13       0.000000000000e+00       2.010549567231e-11       3.005213277565e-12      -9.833853407904e-15 
   71       2.720925144002e-10       4.769376866607e-14      -9.255658007420e-13       0.000000000000e+00       1.940982724737e-11       2.917847475768e-12      -9.670714367984e-15 
   72       2.757865062557e-10       4.956466788982e-14      -9.918413755087e-13       0.000000000000e+00       1.874683264450e-11       2.834353916878e-12      -9.511003542182e-15 
   73       2.795165524757e-10       5.146433173762e-14      -1.059777068963e-12       0.000000000000e+00       1.811476557312e-11       2.754550536331e-12      -9.357610540938e-15 
   74       2.832820658340e-10       5.339162391295e-14      -1.129326473328e-12       0.000000000000e+00       1.751119325338e-11       2.678172514840e-12      -9.213631021196e-15 
   75       2.870818847384e-10       5.534534811131e-14      -1.200439436682e-12       0.000000000000e+00       1.693296580862e-11       2.604868524472e-12      -9.082371758402e-15 
   76       2.909148179679e-10       5.732423848722e-14      -1.273065669165e-12       0.000000000000e+00       1.637698933384e-11       2.534288731713e-12      -8.966433925312e-15 
   77       2.947814604677e-10       5.932693032834e-14      -1.347166443571e-12       0.000000000000e+00       1.584277551141e-11       2.466375631764e-12      -8.864758722738e-15 
   78       2.986826552234e-10       6.135198295708e-14      -1.422704937441e-12       0.000000000000e+00       1.533030348245e-11       2.401119675568e-12      -8.775049717106e-15 
   79       3.026189294553e-10       6.339788746001e-14      -1.499642779834e-12       0.000000000000e+00       1.483924351793e-11       2.338470375681e-12      -8.694633233181e-15 
   80       3.065904761434e-10       6.546306592538e-14      -1.577940070887e-12       0.000000000000e+00       1.436894289111e-11       2.278334433911e-12      -8.620444523949e-15 
   81       3.105971355515e-10       6.754587068062e-14      -1.657555401367e-12       0.000000000000e+00       1.391841175006e-11       2.220573868939e-12      -8.549013940490e-15 
   82       3.146383767510e-10       6.964458352979e-14      -1.738445872226e-12       0.000000000000e+00       1.348630899009e-11       2.165004143951e-12      -8.476453101860e-15 
   83       3.187132791461e-10       7.175741499111e-14      -1.820567114151e-12       0.000000000000e+00       1.307092812620e-11       2.111392294269e-12      -8.398441064961e-15 
   84       3.228209281062e-10       7.388254549643e-14      -1.903872490938e-12       0.000000000000e+00       1.267060668053e-11       2.059515215856e-12      -8.311352531602e-15 
   85       3.269617176939e-10       7.601825850735e-14      -1.988310515036e-12       0.000000000000e+00       1.228506326908e-11       2.009349734804e-12      -8.215887660799e-15 
   86       3.311362310319e-10       7.816282817151e-14      -2.073827037409e-12       0.000000000000e+00       1.191425730409e-11       1.960910760945e-12      -8.114021443438e-15 
   87       3.353448340496e-10       8.031447926630e-14      -2.160366031381e-12       0.000000000000e+00       1.155797828098e-11       1.914193079957e-12      -8.007920451894e-15 
   88       3.395876639677e-10       8.247138714156e-14      -2.247869598472e-12       0.000000000000e+00       1.121583876868e-11       1.869170492102e-12      -7.899948203818e-15 
   89       3.438646177816e-10       8.463167766237e-14      -2.336277974229e-12       0.000000000000e+00       1.088726740002e-11       1.825794950958e-12      -7.792670525908e-15 
   90       3.481753407461e-10       8.679342715176e-14      -2.425529534069e-12       0.000000000000e+00       1.057150186210e-11       1.783995702156e-12      -7.688860917695e-15 
   91       3.525192148595e-10       8.895466233344e-14      -2.515560799111e-12       0.000000000000e+00       1.026758188660e-11       1.743678422122e-12      -7.591505915318e-15 
   92       3.568953473474e-10       9.111336027455e-14      -2.606306442013e-12       0.000000000000e+00       9.974342240227e-12       1.704724356804e-12      -7.503810455304e-15 
   93       3.613028562567e-10       9.326748745363e-14      -2.697700028518e-12       0.000000000000e+00       9.690685845644e-12       1.667018350471e-12      -7.428416030963e-15 
   94       3.657418013846e-10       9.541512381028e-14      -2.789676356975e-12       0.000000000000e+00       9.416465358335e-12       1.630539624941e-12      -7.364909000490e-15 
   95       3.702123727209e-10       9.755435733354e-14      -2.882169483113e-12       0.000000000000e+00       9.151721835814e-12       1.595283124690e-12      -7.311945701578e-15 
   96       3.747145984763e-10       9.968324707238e-14      -2.975112031400e-12       0.000000000000e+00       8.896413299021e-12       1.561231384859e-12      -7.268000898626e-15 
   97       3.792483376444e-10       1.017998236155e-13      -3.068435210984e-12       0.000000000000e+00       8.650411567993e-12       1.528354066560e-12      -7.231362340651e-15 
   98       3.838132725647e-10       1.039020895712e-13      -3.162068831626e-12       0.000000000000e+00       8.413499097535e-12       1.496607492177e-12      -7.200125319199e-15 
   99       3.884089014846e-10       1.059880200470e-13      -3.255941319638e-12       0.000000000000e+00       8.185365812889e-12       1.465934180675e-12      -7.172187226259e-15 
  100       3.930345311222e-10       1.080555631297e-13      -3.349979733812e-12       0.000000000000e+00       7.965605945408e-12       1.436262382905e-12      -7.145242112176e-15 
  101       3.976892692290e-10       1.101026403651e-13      -3.444109781364e-12       0.000000000000e+00       7.753714868227e-12       1.407505616907e-12      -7.116775243561e-15 
  102       4.023720171517e-10       1.121271472376e-13      -3.538255833862e-12       0.000000000000e+00       7.549085931931e-12       1.379562203217e-12      -7.084057661204e-15 
  103       4.070814623956e-10       1.141269536502e-13      -3.632340943165e-12       0.000000000000e+00       7.351007300229e-12       1.352314800173e-12      -7.044140737987e-15 
  104       4.118163437340e-10       1.160999561459e-13      -3.726287814670e-12       0.000000000000e+00       7.158821486591e-12       1.325658043451e-12      -6.994538618994e-15 
  105       4.165763033452e-10       1.180442415712e-13      -3.820021842468e-12       0.000000000000e+00       6.972435323730e-12       1.299586717803e-12      -6.935392254029e-15 
  106       4.213611364570e-10       1.199579465189e-13      -3.913468515809e-12       0.000000000000e+00       6.791873305051e-12       1.274118685160e-12      -6.867588909622e-15 
  107       4.261705246900e-10       1.218392085960e-13      -4.006552524539e-12       0.000000000000e+00       6.617119675611e-12       1.249267690033e-12      -6.792102482935e-15 
  108       4.310040316145e-10       1.236861674723e-13      -4.099197785555e-12       0.000000000000e+00       6.448117055713e-12       1.225043203654e-12      -6.709995618821e-15 
  109       4.358610983085e-10       1.254969659289e-13      -4.191327469263e-12       0.000000000000e+00       6.284765064502e-12       1.201450268124e-12      -6.622421826883e-15 
  110       4.407410389150e-10       1.272697509066e-13      -4.282864026028e-12       0.000000000000e+00       6.126918943555e-12       1.178489340547e-12      -6.530627598529e-15 
  111       4.456430361997e-10       1.290026745539e-13      -4.373729212632e-12       0.000000000000e+00       5.974388180476e-12       1.156156137183e-12      -6.435954524032e-15 
  112       4.505661371082e-10       1.306938952761e-13      -4.463844118730e-12       0.000000000000e+00       5.826935132494e-12       1.134441477585e-12      -6.339841409582e-15 
