#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]           22:delta_pacdm           23:theta_pacdm           24:delta_pacdr           25:theta_pacdr        
       1.334678370967e+03       1.012094085753e-02      -1.643406216661e+00      -1.767028611249e-03      -2.924088851777e-02       5.149664811035e-04       8.380899031996e-04      -1.791738373601e-06      -1.705864759947e+01       2.118445588378e-02       4.029818049714e-01       4.029026040377e-01      -1.533076968355e+00      -4.652561857564e-04      -5.708155170975e-02      -1.833114041052e+01       2.152388832409e-02      -1.275704072339e+00      -2.037198786995e-02       2.155627165735e-02       1.480777161763e-01      -1.317832184044e+01       1.915853077457e-02       9.981339773184e-01       1.158137789635e-02 
       1.348914197496e+03       1.030521668520e-02      -1.610844205659e+00      -1.720339727412e-03      -4.340954797518e-02       3.938026472462e-04       8.537235192822e-04       1.251924846828e-04      -1.736201403065e+01       2.137404397162e-02       4.028563772793e-01       4.027563750760e-01      -1.525883572431e+00      -3.536413401853e-04      -5.836640092990e-02      -1.863929588730e+01       2.170745458256e-02      -1.296356696310e+00      -2.047516990430e-02       2.002959726303e-02       1.447483036846e-01      -1.345310693486e+01       1.938439387875e-02       7.691593426498e-01       1.246995133373e-02 
       1.363150024026e+03       1.049110456860e-02      -1.579441090561e+00      -1.643006730952e-03      -5.650439247471e-02       2.714938599431e-04       8.519576648597e-04       2.426916403667e-04      -1.766806326019e+01       2.156360299014e-02       4.027322358698e-01       4.026154594354e-01      -1.520820345168e+00      -2.389408461770e-04      -5.860008899464e-02      -1.895004957991e+01       2.189115141410e-02      -1.318311101858e+00      -2.057322702334e-02       1.884289791485e-02       1.415224943955e-01      -1.373108424441e+01       1.960925213289e-02       5.241334904116e-01       1.327395206781e-02 
       1.377385850555e+03       1.067860454934e-02      -1.549758953848e+00      -1.537230035462e-03      -6.830473382741e-02       1.504802753379e-04       8.337648296948e-04       3.493103394390e-04      -1.797679524291e+01       2.175313092408e-02       4.026092974703e-01       4.024797292572e-01      -1.517924963981e+00      -1.234094822493e-04      -5.779388909402e-02      -1.926340367518e+01       2.207497113546e-02      -1.341638304909e+00      -2.066693678808e-02       1.800206308690e-02       1.384026762487e-01      -1.401224008393e+01       1.983313851408e-02       2.647135355324e-01       1.398796141168e-02 
       1.391621677085e+03       1.086771665585e-02      -1.522313513382e+00      -1.405696829378e-03      -7.861870787413e-02       3.304642426421e-05       8.003509810562e-04       4.438910305506e-04      -1.828820997779e+01       2.194262531726e-02       4.024875240101e-01       4.023490318814e-01      -1.517192564960e+00      -9.278103340539e-06      -5.597916158866e-02      -1.957936032522e+01       2.225890588175e-02      -1.366396027246e+00      -2.075708355516e-02       1.750677535057e-02       1.353897003496e-01      -1.429656129925e+01       2.005608399781e-02      -7.346346693955e-03       1.460716742277e-02 
       1.405857503614e+03       1.105844092231e-02      -1.497565487996e+00      -1.251518976991e-03      -8.728612271067e-02      -7.871029162369e-05       7.531244025686e-04       5.255225191624e-04      -1.860230752914e+01       2.213208415464e-02       4.023669063887e-01       4.022231822996e-01      -1.518576644078e+00       1.012901773165e-04      -5.320634340277e-02      -1.989792167228e+01       2.244294847395e-02      -1.392628943270e+00      -2.084444627937e-02       1.735102747552e-02       1.324829621996e-01      -1.458403526686e+01       2.027811852298e-02      -2.902067898324e-01       1.512739824325e-02 
       1.420093330143e+03       1.125077738792e-02      -1.475913140305e+00      -1.078165214343e-03      -9.418069728704e-02      -1.829064969692e-04       6.936624705394e-04       5.935445337607e-04      -1.891908801917e+01       2.232150585149e-02       4.022474589881e-01       4.021019665184e-01      -1.521990718611e+00       2.062408415708e-04      -4.954359838097e-02      -2.021908984462e+01       2.262709239443e-02      -1.420369063231e+00      -2.092978633174e-02       1.752369279702e-02       1.296805254872e-01      -1.487464986596e+01       2.049927105879e-02      -5.819556546826e-01       1.554515022509e-02 
       1.434329156673e+03       1.144472607645e-02      -1.457686131144e+00      -8.893891337594e-04      -9.921165324848e-02      -2.778950201094e-04       6.236770589638e-04       6.475483246874e-04      -1.923855159479e+01       2.251088837287e-02       4.021292236896e-01       4.019851544527e-01      -1.527310702357e+00       3.036650376843e-04      -4.507516218134e-02      -2.054286692657e+01       2.281133089439e-02      -1.449636237601e+00      -2.101383561704e-02       1.800913521267e-02       1.269792801669e-01      -1.516839342591e+01       2.071956879836e-02      -8.806208967815e-01       1.585761067715e-02 
       1.448564983202e+03       1.164028702833e-02      -1.443140895943e+00      -6.891512663273e-04      -1.023246432674e-01      -3.622817524123e-04       5.449791856101e-04       6.873734784990e-04      -1.956069846385e+01       2.270023061928e-02       4.020122493775e-01       4.018724882313e-01      -1.534378059147e+00       3.918353334754e-04      -3.989941977548e-02      -2.086925499776e+01       2.299565836705e-02      -1.480438955515e+00      -2.109728879134e-02       1.878784222367e-02       1.243751235462e-01      -1.546525474409e+01       2.093903861245e-02      -1.184183921197e+00       1.606267821659e-02 
       1.463020306481e+03       1.184051302997e-02      -1.432323537381e+00      -4.783045671416e-04      -1.035050561930e-01      -4.359610566422e-04       4.580810830258e-04       7.133886613175e-04      -1.989055828897e+01       2.289244957247e-02       4.018948292403e-01       4.017620519712e-01      -1.543147544592e+00       4.703366720265e-04      -3.403369173197e-02      -2.120334929381e+01       2.318291304357e-02      -1.513285614823e+00      -2.118208483880e-02       1.985523391828e-02       1.218251191582e-01      -1.576987238129e+01       2.116107123363e-02      -1.495328950705e+00       1.615960459409e-02 
       1.477475629761e+03       1.204240145610e-02      -1.425593634523e+00      -2.641902803727e-04      -1.027095766507e-01      -4.966499387829e-04       3.661250509184e-04       7.251972601942e-04      -2.022318527350e+01       2.308462450564e-02       4.017788490622e-01       4.016553192142e-01      -1.553297241559e+00       5.363947379636e-04      -2.767824915626e-02      -2.154013989396e+01       2.337024819812e-02      -1.547700899512e+00      -2.126755699167e-02       2.117500248246e-02       1.193644114206e-01      -1.607768263620e+01       2.138230215386e-02      -1.807240541810e+00       1.614371568678e-02 
       1.491930953040e+03       1.224595234306e-02      -1.422973812402e+00      -5.110867983230e-05      -9.999542855385e-02      -5.437433945585e-04       2.710966342911e-04       7.233587274131e-04      -2.055857969141e+01       2.327675480561e-02       4.016643816431e-01       4.015519844543e-01      -1.564577824599e+00       5.889452424780e-04      -2.096641665181e-02      -2.187962884175e+01       2.355765908243e-02      -1.583663217798e+00      -2.135426668013e-02       2.271853202532e-02       1.169868222556e-01      -1.638867501735e+01       2.160275645666e-02      -2.117745411863e+00       1.601512958327e-02 
       1.506386276319e+03       1.245116571402e-02      -1.424404791876e+00       1.567550105204e-04      -9.545544582144e-02      -5.769235826210e-04       1.749392273731e-04       7.086454590589e-04      -2.089674180363e+01       2.346883957899e-02       4.015515040323e-01       4.014517435622e-01      -1.576722224728e+00       6.272135087332e-04      -1.403632857390e-02      -2.222181810916e+01       2.374514084310e-02      -1.621142881805e+00      -2.144270904076e-02       2.445578885195e-02       1.146859518159e-01      -1.670283938374e+01       2.182245786010e-02      -2.424680111850e+00       1.577474802046e-02 
       1.520841599598e+03       1.265804161030e-02      -1.429748425357e+00       3.554107329902e-04      -8.921561688993e-02      -5.961512962242e-04       7.952089040494e-05       6.820220092160e-04      -2.123767188987e+01       2.366087890163e-02       4.014402809877e-01       4.013542844750e-01      -1.589451368808e+00       6.507260167493e-04      -7.028108009746e-03      -2.256670963092e+01       2.393268976149e-02      -1.660103365950e+00      -2.153331172826e-02       2.635594421269e-02       1.124553589593e-01      -1.702016596144e+01       2.204143002049e-02      -2.725906125519e+00       1.542425135194e-02 
       1.535296922877e+03       1.286658005049e-02      -1.438792068394e+00       5.411354742473e-04      -8.143205434786e-02      -6.016527871623e-04      -1.339618418917e-05       6.446218940578e-04      -2.158137018431e+01       2.385287216329e-02       4.013307799264e-01       4.012593086474e-01      -1.602479926885e+00       6.593129030260e-04      -8.105887397692e-05      -2.291430524253e+01       2.412030158934e-02      -1.700502352161e+00      -2.162643184620e-02       2.838795074430e-02       1.102887193600e-01      -1.734064526469e+01       2.225969492798e-02      -3.019324665594e+00       1.496608522473e-02 
       1.549752246156e+03       1.307678107641e-02      -1.451254461281e+00       7.105420153882e-04      -7.228744921761e-02      -5.939023792798e-04      -1.021831385950e-04       5.977223969768e-04      -2.192783692670e+01       2.404481988501e-02       4.012230495165e-01       4.011665154276e-01      -1.615522235332e+00       6.531078045741e-04       6.669078817347e-03      -2.326460673356e+01       2.430797335771e-02      -1.742293031508e+00      -2.172235799884e-02       3.052107568253e-02       1.081799574047e-01      -1.766426813320e+01       2.247727477213e-02      -3.302891349114e+00       1.440344539555e-02 
       1.564207569436e+03       1.328864470504e-02      -1.466792671635e+00       8.606361732811e-04      -6.198708431492e-02      -5.736013201213e-04      -1.853684846713e-04       5.427178372713e-04      -2.227707229364e+01       2.423672178695e-02       4.011171382151e-01       4.010756255770e-01      -1.628297966273e+00       6.325379580117e-04       1.309275702054e-02      -2.361761578096e+01       2.449570143713e-02      -1.785425090000e+00      -2.182130936068e-02       3.272537571308e-02       1.061233527854e-01      -1.799102565030e+01       2.269419005533e-02      -3.574630336430e+00       1.374025357388e-02 
       1.578861705664e+03       1.350511932667e-02      -1.485277487534e+00       9.904700911595e-04      -5.059459505353e-02      -5.411376474923e-04      -2.626541910613e-04       4.802052230972e-04      -2.263393708757e+01       2.443121713950e-02       4.010116548419e-01       4.009851468327e-01      -1.640701150866e+00       5.977507204030e-04       1.914763008908e-02      -2.397824531297e+01       2.468606651133e-02      -1.830465629413e+00      -2.192486730628e-02       3.500318870915e-02       1.040862831227e-01      -1.832546803106e+01       2.291343169132e-02      -3.836092644935e+00       1.297004661339e-02 
       1.593515841893e+03       1.372330265810e-02      -1.506056025397e+00       1.095691136614e-03      -3.849122927625e-02      -4.978302836403e-04      -3.317096229953e-04       4.124972546865e-04      -2.299364745651e+01       2.462566624655e-02       4.009080947211e-01       4.008960839625e-01      -1.652289879380e+00       5.499422711595e-04       2.462828818203e-02      -2.434166061942e+01       2.487648377510e-02      -1.876774426653e+00      -2.203178569075e-02       3.729634405812e-02       1.020923950028e-01      -1.866311423543e+01       2.313203162378e-02      -4.081581534895e+00       1.210676912616e-02 
       1.608169978122e+03       1.394319474116e-02      -1.528631805783e+00       1.174698121518e-03      -2.593339281825e-02      -4.449585769604e-04      -3.916084822345e-04       3.412372957008e-04      -2.335620347065e+01       2.482007016377e-02       4.008064607387e-01       4.008081896751e-01      -1.662822683720e+00       4.903764476127e-04       2.943388866324e-02      -2.470786319018e+01       2.506695119175e-02      -1.924294957596e+00      -2.214209635356e-02       3.957854414534e-02       1.001372535916e-01      -1.900395574876e+01       2.335001003237e-02      -4.309338840853e+00       1.115660209189e-02 
       1.622824114351e+03       1.416479559133e-02      -1.552482436149e+00       1.226455161367e-03      -1.318152223393e-02      -3.839230114601e-04      -4.416510293239e-04       2.680727264504e-04      -2.372160511210e+01       2.501442906268e-02       4.007067530522e-01       4.007212495361e-01      -1.672084856314e+00       4.205364368245e-04       3.347906941396e-02      -2.507685438259e+01       2.525746596018e-02      -1.972971192442e+00      -2.225577242569e-02       4.182573145727e-02       9.821699567963e-02      -1.934798424291e+01       2.356738544414e-02      -4.517733171801e+00       1.012634677449e-02 
       1.637478250580e+03       1.438810524960e-02      -1.577070862550e+00       1.250503126612e-03      -4.948675132152e-04      -3.162113837544e-04      -4.813681377431e-04       1.946259383798e-04      -2.408985233208e+01       2.520874417462e-02       4.006089495545e-01       4.006350635725e-01      -1.679892499155e+00       3.420923378902e-04       3.669543184400e-02      -2.544863548041e+01       2.544802645292e-02      -2.022748598337e+00      -2.237273572971e-02       4.401628682595e-02       9.632832737024e-02      -1.969519162239e+01       2.378417671415e-02      -4.705271655820e+00       9.023378041420e-03 
       1.652132386809e+03       1.461312373162e-02      -1.601856526538e+00       1.246955517496e-03       1.187361038999e-02      -2.433647056273e-04      -5.105209331979e-04       1.224667468428e-04      -2.446094498664e+01       2.540301581140e-02       4.005130258853e-01       4.005494666589e-01      -1.686095707035e+00       2.568615907318e-04       3.903265559595e-02      -2.582320763110e+01       2.563863023169e-02      -2.073574724294e+00      -2.249286051472e-02       4.613115985553e-02       9.446850827877e-02      -2.004556994967e+01       2.400040108098e-02      -4.870610533886e+00       7.855589685416e-03 
       1.666786523038e+03       1.483985107414e-02      -1.626306522992e+00       1.216486606078e-03       2.368213407143e-02      -1.669434870512e-04      -5.290961613531e-04       5.308664124252e-05      -2.483488288763e+01       2.559724509464e-02       4.004189390487e-01       4.004643118053e-01      -1.690581144915e+00       1.667706928646e-04       4.045923009165e-02      -2.620057189842e+01       2.582927577141e-02      -2.125399987180e+00      -2.261598120618e-02       4.815395043893e-02       9.263532376464e-02      -2.039911148618e+01       2.421607592886e-02      -5.012564840254e+00       6.631339730496e-03 
       1.682171892537e+03       1.507973090264e-02      -1.651052745652e+00       1.156856839411e-03       3.523034254168e-02      -8.455454713963e-05      -5.374413769707e-04      -1.524622767107e-05      -2.523054153606e+01       2.580112134856e-02       4.003220827528e-01       4.003752581423e-01      -1.693360263078e+00       6.913463194490e-05       4.096377109860e-02      -2.659977204170e+01       2.602947718336e-02      -2.180835879097e+00      -2.274824947027e-02       5.016360650554e-02       9.073744536718e-02      -2.077369015931e+01       2.444193920129e-02      -5.135327505857e+00       5.294831736073e-03 
       1.697557262036e+03       1.532149444591e-02      -1.674300540386e+00       1.070881356831e-03       4.567464489334e-02      -1.667716900831e-06      -5.348313154047e-04      -7.752301627206e-05      -2.562933578371e+01       2.600495249476e-02       4.002271322118e-01       4.002864595703e-01      -1.694122986926e+00      -2.932803090351e-05       4.045938584567e-02      -2.700205191879e+01       2.622972056041e-02      -2.237273090358e+00      -2.288333313085e-02       5.204391459608e-02       8.886556429656e-02      -2.115173865386e+01       2.466723291803e-02      -5.230222747047e+00       3.916289314031e-03 
       1.712942631536e+03       1.556514173227e-02      -1.695534952328e+00       9.611035015553e-04       5.480633603795e-02       8.007085410191e-05      -5.219721571242e-04      -1.324538439012e-04      -2.603126516084e+01       2.620873926606e-02       4.001340138740e-01       4.001978431392e-01      -1.692876448793e+00      -1.263074360428e-04       3.897702426719e-02      -2.740741237847e+01       2.643000390680e-02      -2.294667603904e+00      -2.302093960879e-02       5.378527279634e-02       8.701870221246e-02      -2.153324856036e+01       2.489197448645e-02      -5.296499623229e+00       2.506585663067e-03 
       1.728328001035e+03       1.581067279076e-02      -1.714298168482e+00       8.305499552166e-04       6.244977511251e-02       1.591396318951e-04      -4.997740409896e-04      -1.789397191041e-04      -2.643632912178e+01       2.641248243091e-02       4.000426477411e-01       4.001093651905e-01      -1.689674347694e+00      -2.195698987557e-04       3.656917278143e-02      -2.781585415242e+01       2.663032536569e-02      -2.352980741285e+00      -2.316075684528e-02       5.538108397767e-02       8.519630667396e-02      -2.191821164487e+01       2.511618068460e-02      -5.333632785671e+00       1.076839520083e-03 
       1.743713370534e+03       1.605808765435e-02      -1.730198661628e+00       6.826535102245e-04       6.846563066983e-02       2.341712421299e-04      -4.693235246238e-04      -2.160869438923e-04      -2.684452705398e+01       2.661618286813e-02       3.999529482923e-01       4.000210085980e-01      -1.684614879943e+00      -3.070073811358e-04       3.330831403535e-02      -2.822737786579e+01       2.683068328959e-02      -2.412179363208e+00      -2.330246042618e-02       5.682758078560e-02       8.339818993291e-02      -2.230661984794e+01       2.533986776796e-02      -5.341326623780e+00      -3.616723960587e-04 
       1.759098740033e+03       1.630738634405e-02      -1.742918643997e+00       5.211677887670e-04       7.275328041984e-02       3.039775414381e-04      -4.318534641624e-04      -2.432170321964e-04      -2.725585826470e+01       2.681984094839e-02       3.998648318559e-01       3.999327861033e-01      -1.677837673194e+00      -3.866839387771e-04       2.928496877166e-02      -2.864198402545e+01       2.703107561784e-02      -2.472235894524e+00      -2.344571954852e-02       5.812361523977e-02       8.162446899693e-02      -2.269846526186e+01       2.556305088130e-02      -5.319517588643e+00      -1.797604824650e-03 
       1.774484109533e+03       1.655856889990e-02      -1.752219794450e+00       3.500780898504e-04       7.525232542770e-02       3.675698982609e-04      -3.887109282456e-04      -2.598720535995e-04      -2.767032201977e+01       2.702345764408e-02       3.997782081621e-01       3.998447275787e-01      -1.669519893138e+00      -4.568758075139e-04       2.460536420910e-02      -2.905967306009e+01       2.723150098230e-02      -2.533128403792e+00      -2.359020408806e-02       5.927042646890e-02       7.987550780399e-02      -2.309374016031e+01       2.578574519694e-02      -5.268374753174e+00      -3.219632247215e-03 
       1.789869479032e+03       1.681163533615e-02      -1.757946989602e+00       1.735059746572e-04       7.594319513958e-02       4.241744143935e-04      -3.413238419854e-04      -2.658154295495e-04      -2.808791750463e+01       2.722703295405e-02       3.996929969771e-01       3.997568922298e-01      -1.659871448806e+00      -5.161086915428e-04       1.938878221560e-02      -2.948044528271e+01       2.743195712801e-02      -2.594840349737e+00      -2.373558850928e-02       6.027138274848e-02       7.815186314062e-02      -2.349243695083e+01       2.600796436628e-02      -5.188298424311e+00      -4.616539740925e-03 
       1.805486977902e+03       1.707044672657e-02      -1.760033700261e+00      -7.056820126451e-06       7.481687196490e-02       4.739226112547e-04      -2.903968245423e-04      -2.608746052484e-04      -2.851501563277e+01       2.743363831014e-02       3.996078569378e-01       3.996680306349e-01      -1.648960516364e+00      -5.637975243186e-04       1.367737281922e-02      -2.991071955614e+01       2.763546783620e-02      -2.658309988803e+00      -2.388376363771e-02       6.114365532745e-02       7.642882370942e-02      -2.390064125508e+01       2.623306474214e-02      -5.078069171510e+00      -5.997508027365e-03 
       1.821104476772e+03       1.733119933424e-02      -1.758382161556e+00      -1.846785328823e-04       7.191245123516e-02       5.155726622920e-04      -2.381724992980e-04      -2.450790653169e-04      -2.894533890580e+01       2.764020199077e-02       3.995240072092e-01       3.995795650450e-01      -1.637193781125e+00      -5.980269162142e-04       7.688846239091e-03      -3.034417119272e+01       2.783900680663e-02      -2.722606010168e+00      -2.403222758148e-02       6.187818602862e-02       7.473342293172e-02      -2.431235625200e+01       2.645770323208e-02      -4.939567334735e+00      -7.330018402729e-03 
       1.836721975643e+03       1.759389318919e-02      -1.753096732923e+00      -3.552135866206e-04       6.733286609126e-02       5.490351080875e-04      -1.861862740552e-04      -2.188406282929e-04      -2.937888636481e+01       2.784672437029e-02       3.994413739509e-01       3.994916002148e-01      -1.624857932821e+00      -6.181979268802e-04       1.570061756068e-03      -3.078080030924e+01       2.804257230806e-02      -2.787726985918e+00      -2.418068517434e-02       6.248352223259e-02       7.306655042386e-02      -2.472757451988e+01       2.668189291599e-02      -4.773915074277e+00      -8.603241908760e-03 
       1.852339474513e+03       1.785852832558e-02      -1.744365637223e+00      -5.147633934225e-04       6.121755466974e-02       5.744578167121e-04      -1.359188655966e-04      -1.827649184107e-04      -2.981565702765e+01       2.805320591524e-02       3.993598897809e-01       3.994042492990e-01      -1.612248515779e+00      -6.240557120390e-04      -4.531551358837e-03      -3.122060696700e+01       2.824616277918e-02      -2.853676117992e+00      -2.432886338520e-02       6.296931972784e-02       7.142911381376e-02      -2.514628880845e+01       2.690564648526e-02      -4.582455137842e+00      -9.806831068443e-03 
       1.867956973383e+03       1.812510475898e-02      -1.732454890771e+00      -6.597628402845e-04       5.373862252332e-02       5.922149428539e-04      -8.876503855739e-05      -1.376315166598e-04      -3.025564987710e+01       2.825964642566e-02       3.992795016262e-01       3.993176375847e-01      -1.599662728493e+00      -6.156905192889e-04      -1.047143806649e-02      -3.166359116111e+01       2.844977606668e-02      -2.920460745231e+00      -2.447651293508e-02       6.334606354228e-02       6.982200467494e-02      -2.556849201965e+01       2.712897550606e-02      -4.366739931956e+00      -1.093100469575e-02 
       1.883574472254e+03       1.839362252932e-02      -1.717700634077e+00      -7.870553048771e-04       4.509633016599e-02       6.028911926553e-04      -4.600526481478e-05      -8.437126857470e-05      -3.069886391223e+01       2.846604650889e-02       3.992001585492e-01       3.992318865589e-01      -1.587392389996e+00      -5.935283930701e-04      -1.611123976475e-02      -3.210975287306e+01       2.865341089610e-02      -2.988092039787e+00      -2.462341125366e-02       6.362480874169e-02       6.824606922631e-02      -2.599417725206e+01       2.735189191415e-02      -4.128518981776e+00      -1.196662588500e-02 
       1.896128552694e+03       1.861087724726e-02      -1.704046234160e+00      -8.747082307264e-04       3.745653976640e-02       6.068595114784e-04      -1.559692857771e-05      -3.637904113026e-05      -3.105747490474e+01       2.863193121429e-02       3.991371123766e-01       3.991636666370e-01      -1.577947583370e+00      -5.662076238667e-04      -2.033941210399e-02      -3.247070233440e+01       2.881711645793e-02      -3.043080761742e+00      -2.474081660191e-02       6.378553105615e-02       6.700238860205e-02      -2.633888298995e+01       2.753079078750e-02      -3.922012726293e+00      -1.272917705861e-02 
       1.906550238265e+03       1.879218272977e-02      -1.691674060868e+00      -9.366290635880e-04       3.074178959149e-02       6.074000952413e-04       6.553401532866e-06       6.506280194980e-06      -3.135675367717e+01       2.876961938543e-02       3.990852604107e-01       3.991075663660e-01      -1.570497593508e+00      -5.374938776092e-04      -2.359440578071e-02      -3.277190175075e+01       2.895302450148e-02      -3.089158199313e+00      -2.483775036407e-02       6.388070765111e-02       6.598590099088e-02      -2.662674155063e+01       2.767910918588e-02      -3.741255989543e+00      -1.331171337843e-02 
       1.916971923835e+03       1.897435271697e-02      -1.678511188101e+00      -9.881359871706e-04       2.376801481559e-02       6.057701278293e-04       2.561947690879e-05       5.177150330738e-05      -3.165746573609e+01       2.890728962912e-02       3.990338417061e-01       3.990519869141e-01      -1.563480317248e+00      -5.036913761781e-04      -2.658366459868e-02      -3.307451603577e+01       2.908894026903e-02      -3.135630709252e+00      -2.493415560041e-02       6.394482168232e-02       6.498407810403e-02      -2.691614337738e+01       2.782725561521e-02      -3.552734113906e+00      -1.384618274084e-02 
       1.927393609406e+03       1.915738721726e-02      -1.664705204299e+00      -1.028810903053e-03       1.661109361740e-02       6.023031043614e-04       4.137903306704e-05       9.904624916208e-05      -3.195961079141e+01       2.904494203442e-02       3.989828519973e-01       3.989969631321e-01      -1.556963515911e+00      -4.652135037082e-04      -2.927826585184e-02      -3.337854516408e+01       2.922486335474e-02      -3.182504321568e+00      -2.502999288843e-02       6.398123579183e-02       6.399708349163e-02      -2.720708659030e+01       2.797523314062e-02      -3.357128508449e+00      -1.433064961180e-02 
       1.937815294977e+03       1.934128623937e-02      -1.650408719805e+00      -1.058354733080e-03       9.347880408032e-03       5.973540246415e-04       5.364787075461e-05       1.479522573175e-04      -3.226318855734e+01       2.918257668734e-02       3.989322888805e-01       3.989425284081e-01      -1.551008885699e+00      -4.225190811401e-04      -3.165269933639e-02      -3.368398910958e+01       2.936079336178e-02      -3.229785434946e+00      -2.512522815083e-02       6.399325160806e-02       6.302505755564e-02      -2.749956934446e+01       2.812304475237e-02      -3.155146265298e+00      -1.476335950603e-02 
       1.948236980547e+03       1.952604979120e-02      -1.635777672023e+00      -1.076588974875e-03       2.055390741006e-03       5.912952619037e-04       6.228089972192e-05       1.981071727360e-04      -3.256819875277e+01       2.932019364508e-02       3.988821520697e-01       3.988887147280e-01      -1.545671465150e+00      -3.761069153269e-04      -3.368509741650e-02      -3.399084784581e+01       2.949672987623e-02      -3.277480755161e+00      -2.521983249423e-02       6.398408918550e-02       6.206811657580e-02      -2.779358982947e+01       2.827069334218e-02      -2.947517570939e+00      -1.514274529410e-02 
       1.958658666118e+03       1.971167787961e-02      -1.620969632201e+00      -1.083455960963e-03      -5.190000122279e-03       5.845123745386e-04       6.717278531552e-05       2.491282454790e-04      -3.287464110226e+01       2.945779294597e-02       3.988324433518e-01       3.988355524809e-01      -1.540999124323e+00      -3.265100011798e-04      -3.535742354138e-02      -3.429912134716e+01       2.963267247661e-02      -3.325597238927e+00      -2.531378204749e-02       6.395686881002e-02       6.112635205058e-02      -2.808914626983e+01       2.841818171515e-02      -2.734993047176e+00      -1.546743280487e-02 
       1.969080351688e+03       1.989817051154e-02      -1.606142140188e+00      -1.079017966207e-03      -1.231333420777e-02       5.773999431660e-04       6.825824088598e-05       3.006359029049e-04      -3.318251533744e+01       2.959537464864e-02       3.987831661917e-01       3.987830699633e-01      -1.537032134430e+00      -2.742895105970e-04      -3.665562097283e-02      -3.460880959036e+01       2.976862077267e-02      -3.374142043880e+00      -2.540705781323e-02       6.391459498398e-02       6.019983031660e-02      -2.838623692557e+01       2.856551263090e-02      -2.518341042794e+00      -1.573624576691e-02 
       1.982105847489e+03       2.013247301079e-02      -1.587819828238e+00      -1.057861768066e-03      -2.093419104807e-02       5.686556892971e-04       6.422825759883e-05       3.651294895200e-04      -3.356932333949e+01       2.976730586118e-02       3.987221920437e-01       3.987184701605e-01      -1.533114188103e+00      -2.062230467222e-04      -3.773735109427e-02      -3.499786108392e+01       2.993854256392e-02      -3.435428894898e+00      -2.552266936198e-02       6.384495946642e-02       5.906331258530e-02      -2.875970879753e+01       2.874943622422e-02      -2.242950591981e+00      -1.599219775116e-02 
       1.995131343289e+03       2.036812605257e-02      -1.570007039192e+00      -1.019937834652e-03      -2.911533016770e-02       5.608010219557e-04       5.425254453183e-05       4.290958594360e-04      -3.395836721296e+01       2.993920997706e-02       3.986619122239e-01       3.986550174288e-01      -1.530393019338e+00      -1.361413382708e-04      -3.820902848561e-02      -3.538912250318e+01       3.010847212989e-02      -3.497410742061e+00      -2.563718813710e-02       6.376158744579e-02       5.795069309869e-02      -2.913557137882e+01       2.893312337295e-02      -1.963892209515e+00      -1.615791136141e-02 
       2.008156839090e+03       2.060512965206e-02      -1.552987668333e+00      -9.661141905117e-04      -3.673035668524e-02       5.546055568374e-04       3.846180446233e-05       4.918633362224e-04      -3.434964648947e+01       3.011108725719e-02       3.986023425153e-01       3.985927507645e-01      -1.528893143252e+00      -6.523364061078e-05      -3.807047658487e-02      -3.578259382870e+01       3.027840892344e-02      -3.560102179256e+00      -2.575060602162e-02       6.366940176445e-02       5.686193657876e-02      -2.951382150605e+01       2.911657920483e-02      -1.682741853664e+00      -1.623244752560e-02 
       2.021182334891e+03       2.084348382437e-02      -1.537028377017e+00      -8.975061595846e-04      -4.366395148953e-02       5.508161550201e-04       1.707622416519e-05       5.528026727447e-04      -3.474316072324e+01       3.028293798086e-02       3.985435014532e-01       3.985317027915e-01      -1.528618434878e+00       5.312543018322e-06      -3.733155150772e-02      -3.617827505327e+01       3.044835243965e-02      -3.623517784340e+00      -2.586292419896e-02       6.357292751644e-02       5.579694933299e-02      -2.989445610092e+01       2.929980872506e-02      -1.401087338980e+00      -1.621538249806e-02 
       2.031810457829e+03       2.103896895268e-02      -1.524963151870e+00      -8.314982872189e-04      -4.874482116719e-02       5.500036898640e-04      -4.309088625268e-06       6.007671802536e-04      -3.506590324129e+01       3.042313978376e-02       3.984960438661e-01       3.984828114827e-01      -1.529291075215e+00       6.179471859440e-05      -3.629717209537e-02      -3.650276745609e+01       3.058702218625e-02      -3.675808166802e+00      -2.595376174960e-02       6.349390526099e-02       5.494548278984e-02      -3.020679848334e+01       2.944915023616e-02      -1.172004794383e+00      -1.613364360485e-02 
       2.042438580766e+03       2.123535327035e-02      -1.513888544259e+00      -7.573646359485e-04      -5.325477132098e-02       5.516339791261e-04      -2.901398974342e-05       6.468412486499e-04      -3.539013322931e+01       3.056332428928e-02       3.984490975375e-01       3.984347601060e-01      -1.530749890137e+00       1.166446937532e-04      -3.489122155481e-02      -3.682873115925e+01       3.072569588193e-02      -3.728598038133e+00      -2.604388245989e-02       6.341679903400e-02       5.410963493678e-02      -3.052072479398e+01       2.959834694541e-02      -9.445072595415e-01      -1.599127860448e-02 
